SkillExID	Desc	BaseId	SkillDesc	level	CombatValue	SkillLogic	LogicParam01	LogicParam02	LogicParam03	LogicParam04	RefixThreat	Radius	CDTimeId	SkillDelayTime	SkillContinueTime	YinChangTime	DelType_01	DelNum_01	DelType_02	DelNum_02	GainsType_01	GainsNum_01	GainsType_02	GainsNum_02	NextSkillId	Impact_01	Impact_2	Impact_03	Impact_04	Impact_05	Impact_06	SatrtMotionId	EndMotionId	CameraRockId	CameraRockRate	SceneEffectId	BulletEffectID_01	BulletEffectID_02	BulletEffectID_03	RangeEffectType	RangeEffectTarType	RangeEffectSize01	RangeEffectSize02	NextSkillEffectTime	NextSkillDisabledTime	SkillCacheTime	HasRangeWarning	NextContinueSkillId
50303	灼伤烈焰3级	504	对目标造成[a2ff00]80.5%[-]的宠物魔法伤害，减少目标[a2ff00]34.5%[-]的防御力，冷却[a2ff00]10[-]秒。	1	0	0	-1	-1	-1	-1	0	2	201	0	1000	0	-1	0	-1	0	-1	0	-1	0	-1	503103	503203	-1	-1	-1	-1	9	9	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1
50304	灼伤烈焰4级	504	对目标造成[a2ff00]84%[-]的宠物魔法伤害，减少目标[a2ff00]36%[-]的防御力，冷却[a2ff00]10[-]秒。	1	0	0	-1	-1	-1	-1	0	2	201	0	1000	0	-1	0	-1	0	-1	0	-1	0	-1	503104	503204	-1	-1	-1	-1	9	9	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1
50305	灼伤烈焰5级	504	对目标造成[a2ff00]87.5%[-]的宠物魔法伤害，减少目标[a2ff00]37.5%[-]的防御力，冷却[a2ff00]10[-]秒。	1	0	0	-1	-1	-1	-1	0	2	201	0	1000	0	-1	0	-1	0	-1	0	-1	0	-1	503105	503205	-1	-1	-1	-1	9	9	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1
50306	灼伤烈焰6级	504	对目标造成[a2ff00]91%[-]的宠物魔法伤害，减少目标[a2ff00]39%[-]的防御力，冷却[a2ff00]10[-]秒。	1	0	0	-1	-1	-1	-1	0	2	201	0	1000	0	-1	0	-1	0	-1	0	-1	0	-1	503106	503206	-1	-1	-1	-1	9	9	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1
50307	灼伤烈焰7级	504	对目标造成[a2ff00]94.5%[-]的宠物魔法伤害，减少目标[a2ff00]40.5%[-]的防御力，冷却[a2ff00]10[-]秒。	1	0	0	-1	-1	-1	-1	0	2	201	0	1000	0	-1	0	-1	0	-1	0	-1	0	-1	503107	503207	-1	-1	-1	-1	9	9	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1
50308	灼伤烈焰8级	504	对目标造成[a2ff00]98%[-]的宠物魔法伤害，减少目标[a2ff00]42%[-]的防御力，冷却[a2ff00]10[-]秒。	1	0	0	-1	-1	-1	-1	0	2	201	0	1000	0	-1	0	-1	0	-1	0	-1	0	-1	503108	503208	-1	-1	-1	-1	9	9	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1
50309	灼伤烈焰9级	504	对目标造成[a2ff00]101.5%[-]的宠物魔法伤害，减少目标[a2ff00]43.5%[-]的防御力，冷却[a2ff00]10[-]秒。	1	0	0	-1	-1	-1	-1	0	2	201	0	1000	0	-1	0	-1	0	-1	0	-1	0	-1	503109	503209	-1	-1	-1	-1	9	9	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1
50310	灼伤烈焰10级	504	对目标造成[a2ff00]105%[-]的宠物魔法伤害，减少目标[a2ff00]45%[-]的防御力，冷却[a2ff00]10[-]秒。	1	0	0	-1	-1	-1	-1	0	2	201	0	1000	0	-1	0	-1	0	-1	0	-1	0	-1	503110	503210	-1	-1	-1	-1	9	9	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1
50311	灼伤烈焰11级	504	对目标造成[a2ff00]108.5%[-]的宠物魔法伤害，减少目标[a2ff00]46.5%[-]的防御力，冷却[a2ff00]10[-]秒。	1	0	0	-1	-1	-1	-1	0	2	201	0	1000	0	-1	0	-1	0	-1	0	-1	0	-1	503111	503211	-1	-1	-1	-1	9	9	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1
50312	灼伤烈焰12级	504	对目标造成[a2ff00]112%[-]的宠物魔法伤害，减少目标[a2ff00]48%[-]的防御力，冷却[a2ff00]10[-]秒。	1	0	0	-1	-1	-1	-1	0	2	201	0	1000	0	-1	0	-1	0	-1	0	-1	0	-1	503112	503212	-1	-1	-1	-1	9	9	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1
50313	灼伤烈焰13级	504	对目标造成[a2ff00]115.5%[-]的宠物魔法伤害，减少目标[a2ff00]49.5%[-]的防御力，冷却[a2ff00]10[-]秒。	1	0	0	-1	-1	-1	-1	0	2	201	0	1000	0	-1	0	-1	0	-1	0	-1	0	-1	503113	503213	-1	-1	-1	-1	9	9	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1
50314	灼伤烈焰14级	504	对目标造成[a2ff00]119%[-]的宠物魔法伤害，减少目标[a2ff00]51%[-]的防御力，冷却[a2ff00]10[-]秒。	1	0	0	-1	-1	-1	-1	0	2	201	0	1000	0	-1	0	-1	0	-1	0	-1	0	-1	503114	503214	-1	-1	-1	-1	9	9	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1
50315	灼伤烈焰15级	504	对目标造成[a2ff00]122.5%[-]的宠物魔法伤害，减少目标[a2ff00]52.5%[-]的防御力，冷却[a2ff00]10[-]秒。	1	0	0	-1	-1	-1	-1	0	2	201	0	1000	0	-1	0	-1	0	-1	0	-1	0	-1	503115	503215	-1	-1	-1	-1	9	9	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1
50316	灼伤烈焰16级	504	对目标造成[a2ff00]126%[-]的宠物魔法伤害，减少目标[a2ff00]54%[-]的防御力，冷却[a2ff00]10[-]秒。	1	0	0	-1	-1	-1	-1	0	2	201	0	1000	0	-1	0	-1	0	-1	0	-1	0	-1	503116	503216	-1	-1	-1	-1	9	9	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1
50317	灼伤烈焰17级	504	对目标造成[a2ff00]129.5%[-]的宠物魔法伤害，减少目标[a2ff00]55.5%[-]的防御力，冷却[a2ff00]10[-]秒。	1	0	0	-1	-1	-1	-1	0	2	201	0	1000	0	-1	0	-1	0	-1	0	-1	0	-1	503117	503217	-1	-1	-1	-1	9	9	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1
50318	灼伤烈焰18级	504	对目标造成[a2ff00]133%[-]的宠物魔法伤害，减少目标[a2ff00]57%[-]的防御力，冷却[a2ff00]10[-]秒。	1	0	0	-1	-1	-1	-1	0	2	201	0	1000	0	-1	0	-1	0	-1	0	-1	0	-1	503118	503218	-1	-1	-1	-1	9	9	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1
50319	灼伤烈焰19级	504	对目标造成[a2ff00]136.5%[-]的宠物魔法伤害，减少目标[a2ff00]58.5%[-]的防御力，冷却[a2ff00]10[-]秒。	1	0	0	-1	-1	-1	-1	0	2	201	0	1000	0	-1	0	-1	0	-1	0	-1	0	-1	503119	503219	-1	-1	-1	-1	9	9	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1
50320	灼伤烈焰20级	504	对目标造成[a2ff00]140%[-]的宠物魔法伤害，减少目标[a2ff00]60%[-]的防御力，冷却[a2ff00]10[-]秒。	1	0	0	-1	-1	-1	-1	0	2	201	0	1000	0	-1	0	-1	0	-1	0	-1	0	-1	503120	503220	-1	-1	-1	-1	9	9	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1
50401	晕眩术1级	505	对目标造成[a2ff00]21%[-]的魔法伤害，并使目标晕眩，持续[a2ff00]3[-]秒，冷却[a2ff00]45[-]秒。	1	0	0	-1	-1	-1	-1	0	2	202	0	1000	0	-1	0	-1	0	-1	0	-1	0	-1	504101	504201	-1	-1	-1	-1	9	9	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1
50402	晕眩术2级	505	对目标造成[a2ff00]22%[-]的魔法伤害，并使目标晕眩，持续[a2ff00]3[-]秒，冷却[a2ff00]45[-]秒。	1	0	0	-1	-1	-1	-1	0	2	202	0	1000	0	-1	0	-1	0	-1	0	-1	0	-1	504102	504202	-1	-1	-1	-1	9	9	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1
50403	晕眩术3级	505	对目标造成[a2ff00]23%[-]的魔法伤害，并使目标晕眩，持续[a2ff00]3[-]秒，冷却[a2ff00]45[-]秒。	1	0	0	-1	-1	-1	-1	0	2	202	0	1000	0	-1	0	-1	0	-1	0	-1	0	-1	504103	504203	-1	-1	-1	-1	9	9	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1
50404	晕眩术4级	505	对目标造成[a2ff00]24%[-]的魔法伤害，并使目标晕眩，持续[a2ff00]3[-]秒，冷却[a2ff00]45[-]秒。	1	0	0	-1	-1	-1	-1	0	2	202	0	1000	0	-1	0	-1	0	-1	0	-1	0	-1	504104	504204	-1	-1	-1	-1	9	9	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1
50405	晕眩术5级	505	对目标造成[a2ff00]25%[-]的魔法伤害，并使目标晕眩，持续[a2ff00]3[-]秒，冷却[a2ff00]45[-]秒。	1	0	0	-1	-1	-1	-1	0	2	202	0	1000	0	-1	0	-1	0	-1	0	-1	0	-1	504105	504205	-1	-1	-1	-1	9	9	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1
50406	晕眩术6级	505	对目标造成[a2ff00]26%[-]的魔法伤害，并使目标晕眩，持续[a2ff00]3[-]秒，冷却[a2ff00]45[-]秒。	1	0	0	-1	-1	-1	-1	0	2	202	0	1000	0	-1	0	-1	0	-1	0	-1	0	-1	504106	504206	-1	-1	-1	-1	9	9	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1
50407	晕眩术7级	505	对目标造成[a2ff00]27%[-]的魔法伤害，并使目标晕眩，持续[a2ff00]4[-]秒，冷却[a2ff00]45[-]秒。	1	0	0	-1	-1	-1	-1	0	2	202	0	1000	0	-1	0	-1	0	-1	0	-1	0	-1	504107	504207	-1	-1	-1	-1	9	9	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1
50408	晕眩术8级	505	对目标造成[a2ff00]28%[-]的魔法伤害，并使目标晕眩，持续[a2ff00]4[-]秒，冷却[a2ff00]45[-]秒。	1	0	0	-1	-1	-1	-1	0	2	202	0	1000	0	-1	0	-1	0	-1	0	-1	0	-1	504108	504208	-1	-1	-1	-1	9	9	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1
50409	晕眩术9级	505	对目标造成[a2ff00]29%[-]的魔法伤害，并使目标晕眩，持续[a2ff00]4[-]秒，冷却[a2ff00]45[-]秒。	1	0	0	-1	-1	-1	-1	0	2	202	0	1000	0	-1	0	-1	0	-1	0	-1	0	-1	504109	504209	-1	-1	-1	-1	9	9	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1
50410	晕眩术10级	505	对目标造成[a2ff00]30%[-]的魔法伤害，并使目标晕眩，持续[a2ff00]4[-]秒，冷却[a2ff00]45[-]秒。	1	0	0	-1	-1	-1	-1	0	2	202	0	1000	0	-1	0	-1	0	-1	0	-1	0	-1	504110	504210	-1	-1	-1	-1	9	9	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1
50411	晕眩术11级	505	对目标造成[a2ff00]31%[-]的魔法伤害，并使目标晕眩，持续[a2ff00]4[-]秒，冷却[a2ff00]45[-]秒。	1	0	0	-1	-1	-1	-1	0	2	202	0	1000	0	-1	0	-1	0	-1	0	-1	0	-1	504111	504211	-1	-1	-1	-1	9	9	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1
50412	晕眩术12级	505	对目标造成[a2ff00]32%[-]的魔法伤害，并使目标晕眩，持续[a2ff00]4[-]秒，冷却[a2ff00]45[-]秒。	1	0	0	-1	-1	-1	-1	0	2	202	0	1000	0	-1	0	-1	0	-1	0	-1	0	-1	504112	504212	-1	-1	-1	-1	9	9	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1
50413	晕眩术13级	505	对目标造成[a2ff00]33%[-]的魔法伤害，并使目标晕眩，持续[a2ff00]5[-]秒，冷却[a2ff00]45[-]秒。	1	0	0	-1	-1	-1	-1	0	2	202	0	1000	0	-1	0	-1	0	-1	0	-1	0	-1	504113	504213	-1	-1	-1	-1	9	9	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1
50414	晕眩术14级	505	对目标造成[a2ff00]34%[-]的魔法伤害，并使目标晕眩，持续[a2ff00]5[-]秒，冷却[a2ff00]45[-]秒。	1	0	0	-1	-1	-1	-1	0	2	202	0	1000	0	-1	0	-1	0	-1	0	-1	0	-1	504114	504214	-1	-1	-1	-1	9	9	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1
50415	晕眩术15级	505	对目标造成[a2ff00]35%[-]的魔法伤害，并使目标晕眩，持续[a2ff00]5[-]秒，冷却[a2ff00]45[-]秒。	1	0	0	-1	-1	-1	-1	0	2	202	0	1000	0	-1	0	-1	0	-1	0	-1	0	-1	504115	504215	-1	-1	-1	-1	9	9	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1
50416	晕眩术16级	505	对目标造成[a2ff00]36%[-]的魔法伤害，并使目标晕眩，持续[a2ff00]5[-]秒，冷却[a2ff00]45[-]秒。	1	0	0	-1	-1	-1	-1	0	2	202	0	1000	0	-1	0	-1	0	-1	0	-1	0	-1	504116	504216	-1	-1	-1	-1	9	9	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1
50417	晕眩术17级	505	对目标造成[a2ff00]37%[-]的魔法伤害，并使目标晕眩，持续[a2ff00]5[-]秒，冷却[a2ff00]45[-]秒。	1	0	0	-1	-1	-1	-1	0	2	202	0	1000	0	-1	0	-1	0	-1	0	-1	0	-1	504117	504217	-1	-1	-1	-1	9	9	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1
50418	晕眩术18级	505	对目标造成[a2ff00]38%[-]的魔法伤害，并使目标晕眩，持续[a2ff00]5[-]秒，冷却[a2ff00]45[-]秒。	1	0	0	-1	-1	-1	-1	0	2	202	0	1000	0	-1	0	-1	0	-1	0	-1	0	-1	504118	504218	-1	-1	-1	-1	9	9	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1
50419	晕眩术19级	505	对目标造成[a2ff00]39%[-]的魔法伤害，并使目标晕眩，持续[a2ff00]6[-]秒，冷却[a2ff00]45[-]秒。	1	0	0	-1	-1	-1	-1	0	2	202	0	1000	0	-1	0	-1	0	-1	0	-1	0	-1	504119	504219	-1	-1	-1	-1	9	9	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1
50420	晕眩术20级	505	对目标造成[a2ff00]40%[-]的魔法伤害，并使目标晕眩，持续[a2ff00]6[-]秒，冷却[a2ff00]45[-]秒。	1	0	0	-1	-1	-1	-1	0	2	202	0	1000	0	-1	0	-1	0	-1	0	-1	0	-1	504120	504220	-1	-1	-1	-1	9	9	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1
50501	烈焰狂怒1级	506	大幅提升主人的暴击，每点加持增加主人[a2ff00]10[-]点暴击，持续[a2ff00]5[-]秒。	1	0	0	-1	-1	-1	-1	0	2	203	0	1000	0	-1	0	-1	0	-1	0	-1	0	-1	505101	-1	-1	-1	-1	-1	9	9	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1
50502	烈焰狂怒2级	506	大幅提升主人的暴击，每点加持增加主人[a2ff00]21[-]点暴击，持续[a2ff00]5[-]秒。	1	0	0	-1	-1	-1	-1	0	2	203	0	1000	0	-1	0	-1	0	-1	0	-1	0	-1	505102	-1	-1	-1	-1	-1	9	9	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1
50503	烈焰狂怒3级	506	大幅提升主人的暴击，每点加持增加主人[a2ff00]32[-]点暴击，持续[a2ff00]5[-]秒。	1	0	0	-1	-1	-1	-1	0	2	203	0	1000	0	-1	0	-1	0	-1	0	-1	0	-1	505103	-1	-1	-1	-1	-1	9	9	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1
50504	烈焰狂怒4级	506	大幅提升主人的暴击，每点加持增加主人[a2ff00]43[-]点暴击，持续[a2ff00]5[-]秒。	1	0	0	-1	-1	-1	-1	0	2	204	0	1000	0	-1	0	-1	0	-1	0	-1	0	-1	505104	-1	-1	-1	-1	-1	9	9	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1
50505	烈焰狂怒5级	506	大幅提升主人的暴击，每点加持增加主人[a2ff00]54[-]点暴击，持续[a2ff00]5[-]秒。	1	0	0	-1	-1	-1	-1	0	2	204	0	1000	0	-1	0	-1	0	-1	0	-1	0	-1	505105	-1	-1	-1	-1	-1	9	9	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1
50506	烈焰狂怒6级	506	大幅提升主人的暴击，每点加持增加主人[a2ff00]65[-]点暴击，持续[a2ff00]5[-]秒。	1	0	0	-1	-1	-1	-1	0	2	204	0	1000	0	-1	0	-1	0	-1	0	-1	0	-1	505106	-1	-1	-1	-1	-1	9	9	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1
50507	烈焰狂怒7级	506	大幅提升主人的暴击，每点加持增加主人[a2ff00]76[-]点暴击，持续[a2ff00]6[-]秒。	1	0	0	-1	-1	-1	-1	0	2	205	0	1000	0	-1	0	-1	0	-1	0	-1	0	-1	505107	-1	-1	-1	-1	-1	9	9	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1
50508	烈焰狂怒8级	506	大幅提升主人的暴击，每点加持增加主人[a2ff00]87[-]点暴击，持续[a2ff00]6[-]秒。	1	0	0	-1	-1	-1	-1	0	2	205	0	1000	0	-1	0	-1	0	-1	0	-1	0	-1	505108	-1	-1	-1	-1	-1	9	9	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1
50509	烈焰狂怒9级	506	大幅提升主人的暴击，每点加持增加主人[a2ff00]98[-]点暴击，持续[a2ff00]6[-]秒。	1	0	0	-1	-1	-1	-1	0	2	205	0	1000	0	-1	0	-1	0	-1	0	-1	0	-1	505109	-1	-1	-1	-1	-1	9	9	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1
50510	烈焰狂怒10级	506	大幅提升主人的暴击，每点加持增加主人[a2ff00]109[-]点暴击，持续[a2ff00]6[-]秒。	1	0	0	-1	-1	-1	-1	0	2	206	0	1000	0	-1	0	-1	0	-1	0	-1	0	-1	505110	-1	-1	-1	-1	-1	9	9	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1
50511	烈焰狂怒11级	506	大幅提升主人的暴击，每点加持增加主人[a2ff00]120[-]点暴击，持续[a2ff00]6[-]秒。	1	0	0	-1	-1	-1	-1	0	2	203	0	1000	0	-1	0	-1	0	-1	0	-1	0	-1	505111	-1	-1	-1	-1	-1	9	9	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1
50512	烈焰狂怒12级	506	大幅提升主人的暴击，每点加持增加主人[a2ff00]131[-]点暴击，持续[a2ff00]6[-]秒。	1	0	0	-1	-1	-1	-1	0	2	203	0	1000	0	-1	0	-1	0	-1	0	-1	0	-1	505112	-1	-1	-1	-1	-1	9	9	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1
50513	烈焰狂怒13级	506	大幅提升主人的暴击，每点加持增加主人[a2ff00]142[-]点暴击，持续[a2ff00]7[-]秒。	1	0	0	-1	-1	-1	-1	0	2	203	0	1000	0	-1	0	-1	0	-1	0	-1	0	-1	505113	-1	-1	-1	-1	-1	9	9	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1
50514	烈焰狂怒14级	506	大幅提升主人的暴击，每点加持增加主人[a2ff00]153[-]点暴击，持续[a2ff00]7[-]秒。	1	0	0	-1	-1	-1	-1	0	2	203	0	1000	0	-1	0	-1	0	-1	0	-1	0	-1	505114	-1	-1	-1	-1	-1	9	9	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1
50515	烈焰狂怒15级	506	大幅提升主人的暴击，每点加持增加主人[a2ff00]164[-]点暴击，持续[a2ff00]7[-]秒。	1	0	0	-1	-1	-1	-1	0	2	203	0	1000	0	-1	0	-1	0	-1	0	-1	0	-1	505115	-1	-1	-1	-1	-1	9	9	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1
50516	烈焰狂怒16级	506	大幅提升主人的暴击，每点加持增加主人[a2ff00]175[-]点暴击，持续[a2ff00]7[-]秒。	1	0	0	-1	-1	-1	-1	0	2	203	0	1000	0	-1	0	-1	0	-1	0	-1	0	-1	505116	-1	-1	-1	-1	-1	9	9	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1
50517	烈焰狂怒17级	506	大幅提升主人的暴击，每点加持增加主人[a2ff00]186[-]点暴击，持续[a2ff00]7[-]秒。	1	0	0	-1	-1	-1	-1	0	2	203	0	1000	0	-1	0	-1	0	-1	0	-1	0	-1	505117	-1	-1	-1	-1	-1	9	9	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1
50518	烈焰狂怒18级	506	大幅提升主人的暴击，每点加持增加主人[a2ff00]197[-]点暴击，持续[a2ff00]7[-]秒。	1	0	0	-1	-1	-1	-1	0	2	203	0	1000	0	-1	0	-1	0	-1	0	-1	0	-1	505118	-1	-1	-1	-1	-1	9	9	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1
50519	烈焰狂怒19级	506	大幅提升主人的暴击，每点加持增加主人[a2ff00]208[-]点暴击，持续[a2ff00]8[-]秒。	1	0	0	-1	-1	-1	-1	0	2	203	0	1000	0	-1	0	-1	0	-1	0	-1	0	-1	505119	-1	-1	-1	-1	-1	9	9	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1
50520	烈焰狂怒20级	506	大幅提升主人的暴击，每点加持增加主人[a2ff00]219[-]点暴击，持续[a2ff00]8[-]秒。	1	0	0	-1	-1	-1	-1	0	2	203	0	1000	0	-1	0	-1	0	-1	0	-1	0	-1	505120	-1	-1	-1	-1	-1	9	9	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1
50601	强攻之火1级	507	大幅提升主人攻击力，每点加持增加主人[a2ff00]144[-]点全攻击，持续[a2ff00]5[-]秒。	1	0	0	-1	-1	-1	-1	0	2	207	0	1000	0	-1	0	-1	0	-1	0	-1	0	-1	506101	-1	-1	-1	-1	-1	9	9	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1
50602	强攻之火2级	507	大幅提升主人攻击力，每点加持增加主人[a2ff00]288[-]点全攻击，持续[a2ff00]5[-]秒。	1	0	0	-1	-1	-1	-1	0	2	207	0	1000	0	-1	0	-1	0	-1	0	-1	0	-1	506102	-1	-1	-1	-1	-1	9	9	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1
50603	强攻之火3级	507	大幅提升主人攻击力，每点加持增加主人[a2ff00]432[-]点全攻击，持续[a2ff00]5[-]秒。	1	0	0	-1	-1	-1	-1	0	2	207	0	1000	0	-1	0	-1	0	-1	0	-1	0	-1	506103	-1	-1	-1	-1	-1	9	9	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1
50604	强攻之火4级	507	大幅提升主人攻击力，每点加持增加主人[a2ff00]576[-]点全攻击，持续[a2ff00]5[-]秒。	1	0	0	-1	-1	-1	-1	0	2	208	0	1000	0	-1	0	-1	0	-1	0	-1	0	-1	506104	-1	-1	-1	-1	-1	9	9	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1
50605	强攻之火5级	507	大幅提升主人攻击力，每点加持增加主人[a2ff00]720[-]点全攻击，持续[a2ff00]5[-]秒。	1	0	0	-1	-1	-1	-1	0	2	208	0	1000	0	-1	0	-1	0	-1	0	-1	0	-1	506105	-1	-1	-1	-1	-1	9	9	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1
50606	强攻之火6级	507	大幅提升主人攻击力，每点加持增加主人[a2ff00]864[-]点全攻击，持续[a2ff00]5[-]秒。	1	0	0	-1	-1	-1	-1	0	2	208	0	1000	0	-1	0	-1	0	-1	0	-1	0	-1	506106	-1	-1	-1	-1	-1	9	9	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1
50607	强攻之火7级	507	大幅提升主人攻击力，每点加持增加主人[a2ff00]1008[-]点全攻击，持续[a2ff00]6[-]秒。	1	0	0	-1	-1	-1	-1	0	2	209	0	1000	0	-1	0	-1	0	-1	0	-1	0	-1	506107	-1	-1	-1	-1	-1	9	9	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1
50608	强攻之火8级	507	大幅提升主人攻击力，每点加持增加主人[a2ff00]1152[-]点全攻击，持续[a2ff00]6[-]秒。	1	0	0	-1	-1	-1	-1	0	2	209	0	1000	0	-1	0	-1	0	-1	0	-1	0	-1	506108	-1	-1	-1	-1	-1	9	9	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1
50609	强攻之火9级	507	大幅提升主人攻击力，每点加持增加主人[a2ff00]1296[-]点全攻击，持续[a2ff00]6[-]秒。	1	0	0	-1	-1	-1	-1	0	2	209	0	1000	0	-1	0	-1	0	-1	0	-1	0	-1	506109	-1	-1	-1	-1	-1	9	9	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1
50610	强攻之火10级	507	大幅提升主人攻击力，每点加持增加主人[a2ff00]1440[-]点全攻击，持续[a2ff00]6[-]秒。	1	0	0	-1	-1	-1	-1	0	2	210	0	1000	0	-1	0	-1	0	-1	0	-1	0	-1	506110	-1	-1	-1	-1	-1	9	9	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1
50611	强攻之火11级	507	大幅提升主人攻击力，每点加持增加主人[a2ff00]1584[-]点全攻击，持续[a2ff00]6[-]秒。	1	0	0	-1	-1	-1	-1	0	2	207	0	1000	0	-1	0	-1	0	-1	0	-1	0	-1	506111	-1	-1	-1	-1	-1	9	9	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1
