Id	Desc	StrDictionary
1510	师徒系统_提示_20140404	学习本技能需要满足以下条件：#r1.{0}#r2.{1}#r3.{2}
1511	师徒系统_提示_20140404	您将要消耗{0}薪火激活技能{1}，是否继续？
1512	师徒系统_提示_20140404	薪火不足，无法激活新技能！
1513	师徒系统_提示_20140404	薪火不足，无法升级技能！
1514	师徒系统_提示_20140404	您确认要将该弟子逐出师门吗？
1515	师徒系统_提示_20140404	您确认要和师门断绝关系吗？
1516	师徒系统_公告_20140404	世界传闻【{$N}】创建了师门【{0}】，大家快去投奔他吧！
1517	摇钱树_提示_20140404	您获得了[2ef400]{0}金币
1518	摇钱树_提示_20140404	无视冷却直接领取
1519	摇钱树_提示_20140404	今日已砸金蛋：{0}/20
1520	摇钱树_提示_20140404	每日可以免费砸金蛋8次
1521	摇钱树_提示_20140404	优先花费绑定点券
1522	摇钱树_提示_20140404	您的点券或绑定点券数量不足
1523	摇钱树_提示_20140404	今日您砸金蛋次数已完，请明天再继续
1524	摇钱树_提示_20140404	可摇取{0}次，共消耗#q3{1}，是否继续？
1525	摇钱树_提示_20140404	您的金钱已达上限，无法获得更多。
1526	目标系统_提示_20140404	您当前的状态无法传送
1527	黄昏要塞副本_提示_20140404	您的等级不足，请{0}级之后再来。
1528	黄昏要塞副本_提示_20140404	副本次数已用完，请明天继续。
1529	黄昏要塞副本_提示_20140404	您当前体能值不足。
1530	黄昏要塞副本_提示_20140404	只有队长可以开启副本。
1531	黄昏要塞副本_提示_20140404	副本活动不能小于2人。
1532	黄昏要塞副本_提示_20140404	{0}级可进入，成员中有人不满足条件。
1533	黄昏要塞副本_提示_20140404	成员中有人副本次数已用完。
1534	黄昏要塞副本_提示_20140404	成员中有人处于特殊状态，无法创建副本。
1535	黄昏要塞副本_提示_20140404	成员中有人体能值不足。
1536	日常任务_提示_20140404	已接取的任务，无法刷新。
1537	日常任务_提示_20140404	您已完成30次日常任务，请明天继续。
1538	日常任务_提示_20140404	本次刷新操作需消耗{0}#q3，是否继续？
1539	日常任务_提示_20140404	您的#q3不足，是否使用点券继续操作？
1540	日常任务_提示_20140404	您的点券不足。
1541	日常任务_提示_20140404	您获得了[2ef400]{0}
1542	庄园系统_UI_20140407	科技苑
1543	庄园系统_UI_20140407	Lv.{0}
1544	庄园系统_UI_20140407	收益：{0}
1545	庄园系统_UI_20140407	好友科技苑
1546	庄园系统_UI_20140407	厨艺大比拼
1547	庄园系统_UI_20140407	全部制作完成
1548	庄园系统_UI_20140407	全部制作完成
1549	庄园系统_UI_20140407	全部收取
1550	庄园系统_UI_20140407	准备制作中：
1551	庄园系统_UI_20140407	{0}级自动激活
1552	庄园系统_UI_20140407	{0}自动激活
1553	庄园系统_UI_20140407	{0}点券激活
1554	庄园系统_UI_20140407	{0}的科技苑
1555	庄园系统_UI_20140407	返回科技苑
1556	庄园系统_UI_20140407	选择菜品
1557	庄园系统_UI_20140407	制作时间：{0}
1558	庄园系统_UI_20140407	主要收益：{0}
1559	庄园系统_提示_20140407	冒险者莫急，等级到达{0}时将自动激活
1560	庄园系统_提示_20140407	冒险者加油，VIP等级到达{0}时将自动激活
1561	庄园系统_提示_20140407	您将使用{0}点券来激活这个实验室，请问是否继续？
1562	庄园系统_提示_20140407	您的点券不足，请充值后再来尝试！
1563	庄园系统_提示_20140407	每日只有5次机会消除等待时间（和全部晶体制作公用次数），否则科学家就忙不过来啦！
1564	庄园系统_提示_20140407	将消耗{0}点券全部制作完成，是否继续？
1565	庄园系统_提示_20140407	将消耗{0}点券帮助好友$N全部制作完成，是否继续？
1566	庄园系统_提示_20140407	刚才路过您的科技苑，发现您的科学家们都手忙脚乱了，但制作还是一筹莫展，我就帮您全部制作完成了，希望我们有机会能够互帮互助！
1567	庄园系统_提示_20140407	多谢冒险者帮忙，如果以后有需要帮忙的，请不要客气！
1568	庄园系统_提示_20140407	举手之劳而已，不用客气~
1569	庄园系统_提示_20140407	您的金币已达上限，暂时无法收取！
1570	庄园系统_提示_20140407	您的背包已满，暂时无法收取！
1571	庄园系统_提示_20140407	没有实验室可以收取！
1572	庄园系统_提示_20140407	我帮您给科技苑客人收取啦，收益已经通过邮件发送给您，请查收！
1573	基础属性_UI_20140407	生命
1574	基础属性_UI_20140407	法力
1575	基础属性_UI_20140407	战意
1576	基础属性_UI_20140407	物理攻击
1577	基础属性_UI_20140407	魔法攻击
1578	基础属性_UI_20140407	物理防御
1579	基础属性_UI_20140407	魔法防御
1580	基础属性_UI_20140407	命中
1581	基础属性_UI_20140407	闪避
1582	基础属性_UI_20140407	暴击
1583	基础属性_UI_20140407	暴击抗性
1584	基础属性_UI_20140407	穿透
1585	基础属性_UI_20140407	韧性
1586	基础属性_UI_20140407	暴伤加成
1587	基础属性_UI_20140407	暴伤减免
1588	基础属性_UI_20140407	移动速度
1589	基础属性_UI_20140407	攻击速度
1590	基础属性_UI_20140407	全攻击
1591	基础属性_UI_20140407	全防御
1592	魔灵_UI_20140407	属性
1593	魔灵_UI_20140407	加
1594	魔灵_UI_20140407	羁绊
1595	魔灵_UI_20140407	评分
1596	新技能提示_UI_20140408	获得新技能
1597	Loading界面_UI_20140408	加载中……
1598	称号_提示内容_20140408	该称号无法手动删除
1599	千里传音_提示_20140411	当前使用喇叭的人太多了，请稍后再试。
1600	千里传音_提示_20140411	发送成功！您的信息将于{0}分钟后显示。
1601	千里传音_提示_20140411	请输入您要说的话后再点击确定按钮
1602	千里传音_提示_20140411	您本次发送的消息需要消耗{0}个喇叭。
1603	千里传音_提示_20140411	您所携带的喇叭数量不足，发送不成功。
1604	通用副本_20140411	[e90000]副本中无法使用自动寻路
1605	华山论剑_20140415	震撼武林的华山论剑将于{0}开始，35级以上者均可报名！
1606	华山论剑_20140415	冒险者尚未达到35级。
1607	华山论剑_20140415	当前不能报名。每周三19:40或周日14:40开始报名。
1608	华山论剑_20140415	您已报名，请等待开赛。
1609	华山论剑_20140415	冒险者切勿气馁！勤练武功后再来吧！
1610	华山论剑_20140415	距离下一轮比赛开始还有{0}秒
1611	华山论剑_20140415	本届华山论剑第一名是武功盖世的:{0}
1612	华山论剑_20140415	恭喜冒险者在本届华山论剑中获得第{0}名！奖励将通过邮件发放，请注意查收。
1613	日常任务_UI_20140416	日常任务
1614	日常任务_UI_20140416	活跃奖励
1615	日常任务_UI_20140416	30分钟刷新一次品质
1616	日常任务_UI_20140416	全部接取
1617	日常任务_UI_20140416	全部刷新
1618	日常任务_UI_20140416	接取
1619	日常任务_UI_20140416	已接取
1620	日常任务_UI_20140416	刷新
1621	日常任务_UI_20140416	完成
1622	日常任务_UI_20140416	活动名称
1623	日常任务_UI_20140416	品质
1624	日常任务_UI_20140416	活跃度
1625	日常任务_UI_20140416	奖励
1626	日常任务_UI_20140416	状态
1627	日常任务_UI_20140416	[ffffff]白色
1628	日常任务_UI_20140416	[1fff1f]绿色
1629	日常任务_UI_20140416	[2c97f1]蓝色
1630	日常任务_UI_20140416	[b040f7]紫色
1631	日常任务_UI_20140416	[df8e24]橙色
1632	日常任务_UI_20140416	今日活跃度：{0}
1633	日常任务_UI_20140416	日常任务完成次数：{0}/30
1634	日常任务_UI_20140416	活跃度{0}
1635	华山论剑_20140416	您当前排名为{0}
1636	寄售行_20140417	没有搜索到相关物品
1637	寄售行_20140417	点券不足
1638	寄售行_20140417	已上架20件物品，不可继续上架
1639	寄售行_20140417	该物品无法上架
1640	寄售行_20140417	绑定物品，无法上架
1641	寄售行_20140417	该物品当前状态，无法上架
1642	寄售行_20140417	锁定物品，无法上架
1643	寄售行_20140417	今天下架次数已达上限，不可继续下架
1644	世界地图_提示_20140417	[ffffff]传送到[2c97f1]{0}[ffffff]场景需要花费1000金币，是否继续?
1645	日常副本通用规则_提示信息_20140320	奖励已经发放，请离开副本！
1646	日常副本通用规则_提示信息_20140320	领取奖励失败！
1647	日常副本通用规则_提示信息_20140320	全天
1648	日常副本通用规则_提示信息_20140320	{0}分{1}秒
1649	日常副本通用规则_提示信息_20140320	队员{0}副本次数不足，无法参加副本！
1650	日常副本通用规则_提示信息_20140320	队员{0}等级不足，无法参加副本！
1651	日常副本通用规则_提示信息_20140320	队员{0}战力不足，无法参加副本！
1652	日常副本通用规则_提示信息_20140320	队员{0}体能不足，无法参加副本！
1653	日常副本通用规则_提示信息_20140320	{0}副本奖励！
1654	PK_20140418	{0}拒绝与您PK。
1655	PK_20140418	{0}正在PK，稍后再试。
1656	PK_20140418	等待对方回应超时，取消请求。
1657	PK_20140418	PK
1658	功能开启_UI_20140419	新功能开启！
1659	功能开启_UI_20140419	您开启了“{0}”
1660	功能开启_UI_20140419	点击任意位置继续
1661	PK_20140419	您赢得了PK
1662	PK_20140419	您输了
1663	华山论剑_20140419	恭喜您，直接进入{0}，请等待开始。
1664	华山论剑_20140419	恭喜您，进入{0}。
1665	华山论剑_20140419	很遗憾，止步{0}。
1666	华山论剑_20140419	{0}请求与您PK。
1667	时装界面_20140419	剩余时间：永久
1668	时装界面_20140419	剩余时间：无
1669	时装界面_20140419	剩余时间：{0}天
1670	时装界面_20140419	剩余时间：{0}分钟
1671	时装界面_20140419	续费
1672	时装界面_20140419	购买
1673	时装界面_20140419	共需要{0}绑定点券
1674	世界地图_UI_20140421	世界地图
1675	世界地图_UI_20140421	周围玩家
1676	世界地图_UI_20140421	回城
1677	寄售行_邮件提示_20140422	您在寄售行购买{0}成功，请提取您购买的物品
1678	寄售行_邮件提示_20140422	恭喜！您寄售的{0}已成功售出！（扣除10%手续费后）共获得{1}点券，请及时提取！
1679	寄售行_邮件提示_20140422	您在寄售行下架{0}成功，请提取下架的物品
1680	寄售行_邮件提示_20140422	您寄售的{0}因长时间无人购买，已自动下架，请提取下架的物品
1681	寄售行_邮件提示_20140422	您本次在寄售行购买的物品，已被其他玩家抢先购买或已下架，请提取因本次购买花费的{0}点券
1682	寄售行_提示_20140422	正在进行上架操作，请稍后再试
1683	寄售行_提示_201404220	寄售{0}成功
1684	寄售行_提示_201404220	下架{0}成功，下架物品将通过邮件返还，请查收
1685	寄售行_提示_20140422	购买{0}成功，购买的物品将通过邮件送达，请查收
1686	寄售行_提示_20140422	您本次想购买的物品已售出或下架
1687	寄售行_提示_20140422	您本次想购买的物品已售出或下架，金钱将通过邮件返还，请注意查收
1688	寄售行_提示_20140422	无法购买自己寄售的物品，可以通过下架操作取回
1689	寄售行_提示_20140422	今日下架次数已达上限，无法进行下架操作
1690	寄售行_提示_20140422	寄售物品已达上限，无法进行寄售操作
1691	寄售行_提示_20140422	数量输入不合法，本次寄售操作失败
1692	寄售行_提示_20140422	价格输入不合法，售价不能低于2点券，本次寄售操作失败
1693	寄售行_提示_20140422	未查找到更多寄售信息
1694	寄售行_按钮文字_20140422	武器
1695	寄售行_按钮文字_20140422	防具
1696	寄售行_按钮文字_20140422	饰品
1697	寄售行_按钮文字_20140422	药品
1698	寄售行_按钮文字_20140422	其他
1699	寄售行_按钮文字_20140422	狂战士
1700	寄售行_按钮文字_20140422	双剑士
1701	寄售行_按钮文字_20140422	弓箭手
1702	寄售行_按钮文字_20140422	魔导士
1703	寄售行_按钮文字_20140422	护腕
1704	寄售行_按钮文字_20140422	帽子
1705	寄售行_按钮文字_20140422	衣服
1706	寄售行_按钮文字_20140422	裤子
1707	寄售行_按钮文字_20140422	靴子
1708	寄售行_按钮文字_20140422	项链
1709	寄售行_按钮文字_20140422	戒指
1710	寄售行_按钮文字_20140422	血药
1711	寄售行_按钮文字_20140422	蓝药
1712	寄售行_按钮文字_20140422	全部
1713	寄售行_按钮文字_20140422	白
1714	寄售行_按钮文字_20140422	绿
1715	寄售行_按钮文字_20140422	蓝
1716	寄售行_按钮文字_20140422	紫
1717	寄售行_按钮文字_20140422	橙
1718	门派大弟子_20140422	门派大弟子
1719	门派大弟子_20140422	狂战士
1720	门派大弟子_20140422	双剑士
1721	门派大弟子_20140422	弓箭手
1722	门派大弟子_20140422	魔导士
1723	门派大弟子_20140422	刷新
1724	门派大弟子_20140422	我的声望值
1725	门派大弟子_20140422	排名
1726	门派大弟子_20140422	玩家
1727	门派大弟子_20140422	声望值
1728	门派大弟子_20140422	可获称号
1729	门派大弟子_20140422	师父闭关修炼的时候需要本门德高望重的弟子来掌管本派的一切事宜。可以通过做门派任务、积累活跃度、参加世界名人录、华山论剑、提高战力获得声望值。师父自会奖励出力多的弟子。
1730	门派大弟子_公告20140422	德高望重者必受人敬仰，恭喜{0}、{1}、{2}、{3}成为门派大弟子
1731	门派大弟子_邮件20140422	占号
1732	门派大弟子_公告20140422	“{0}大弟子”{1}上线了，在他的带领下{0}门派一片繁荣
1733	公会_UI_20140422	本公会
1734	公会_UI_20140422	其他公会
1735	公会_UI_20140422	序号
1736	公会_UI_20140422	名称
1737	公会_UI_20140422	会长
1738	公会_UI_20140422	Lv.{0}
1739	公会_UI_20140422	人数:{0}/{1}
1740	公会_UI_20140422	加入要求
1741	公会_UI_20140422	查看
1742	公会_UI_20140422	公会信息
1743	公会_UI_20140422	公会名称
1744	公会_UI_20140422	会长
