Id	Desc	ModelId	EffectId	Component	SetId	Durable	HP	HP_Per	MP	MP_Per	PhysicsAttack	PhysicsAttack_Per	MagicAttack	MagicAttack_Per	PhysicsDefence	PhysicsDefence_Per	MagicDefence	MagicDefence_Per	AttackSpeed	AttackSpeed_Per	AllAttack	AllAttack_Per	AllDefence	AllDefence_Per	AddAttrType1	AddAttrValue1	AddAttrPer1	AddAttrType2	AddAttrValue2	AddAttrPer2	AddAttrType3	AddAttrValue3	AddAttrPer3	AddAttrType4	AddAttrValue4	AddAttrPer4	AttrFactorMin	AttrFactorMax
12618	职业橙套狂战士武器(80)1阶	12	-1	1	58	-1	0	0	0	0	1829	0	0	0	0	0	0	0	0.6	0	0	0	0	0	7	514	0	-1	0	0	9	667	0	-1	0	0	-0.2	0.2
12619	职业橙套狂战士武器(90)1阶	24	-1	1	66	-1	0	0	0	0	2035	0	0	0	0	0	0	0	0.6	0	0	0	0	0	7	577	0	-1	0	0	9	742	0	-1	0	0	-0.2	0.2
12620	职业橙套狂战士武器(100)1阶	29	-1	1	82	-1	0	0	0	0	2241	0	0	0	0	0	0	0	0.6	0	0	0	0	0	7	632	0	-1	0	0	9	810	0	-1	0	0	-0.2	0.2
12621	VIP狂战士武器(90)1阶	25	-1	1	89	-1	0	0	0	0	2097	0	0	0	0	0	0	0	0.6	0	0	0	0	0	7	593	0	-1	0	0	9	762	0	-1	0	0	-0.2	0.2
12628	职业橙套狂战士武器(80)2阶	12	-1	1	58	-1	0	0	0	0	1883	0	0	0	0	0	0	0	0.6	0	0	0	0	0	7	529	0	-1	0	0	9	687	0	-1	0	0	-0.2	0.2
12629	职业橙套狂战士武器(90)2阶	24	-1	1	66	-1	0	0	0	0	2095	0	0	0	0	0	0	0	0.6	0	0	0	0	0	7	594	0	-1	0	0	9	763	0	-1	0	0	-0.2	0.2
12630	职业橙套狂战士武器(100)2阶	29	-1	1	82	-1	0	0	0	0	2307	0	0	0	0	0	0	0	0.6	0	0	0	0	0	7	651	0	-1	0	0	9	833	0	-1	0	0	-0.2	0.2
12631	VIP狂战士武器(90)2阶	25	-1	1	89	-1	0	0	0	0	2158	0	0	0	0	0	0	0	0.6	0	0	0	0	0	7	611	0	-1	0	0	9	784	0	-1	0	0	-0.2	0.2
12638	职业橙套狂战士武器(80)3阶	12	-1	1	58	-1	0	0	0	0	1936	0	0	0	0	0	0	0	0.6	0	0	0	0	0	7	544	0	-1	0	0	9	706	0	-1	0	0	-0.2	0.2
12639	职业橙套狂战士武器(90)3阶	24	-1	1	66	-1	0	0	0	0	2154	0	0	0	0	0	0	0	0.6	0	0	0	0	0	7	610	0	-1	0	0	9	785	0	-1	0	0	-0.2	0.2
12640	职业橙套狂战士武器(100)3阶	29	-1	1	82	-1	0	0	0	0	2372	0	0	0	0	0	0	0	0.6	0	0	0	0	0	7	669	0	-1	0	0	9	857	0	-1	0	0	-0.2	0.2
12641	VIP狂战士武器(90)3阶	25	-1	1	89	-1	0	0	0	0	2219	0	0	0	0	0	0	0	0.6	0	0	0	0	0	7	628	0	-1	0	0	9	807	0	-1	0	0	-0.2	0.2
12648	职业橙套狂战士武器(80)4阶	12	-1	1	58	-1	0	0	0	0	2213	0	0	0	0	0	0	0	0.6	0	0	0	0	0	7	627	0	-1	0	0	9	806	0	-1	0	0	-0.2	0.2
12649	职业橙套狂战士武器(90)4阶	24	-1	1	66	-1	0	0	0	0	2213	0	0	0	0	0	0	0	0.6	0	0	0	0	0	7	627	0	-1	0	0	9	806	0	-1	0	0	-0.2	0.2
12650	职业橙套狂战士武器(100)4阶	29	-1	1	82	-1	0	0	0	0	2437	0	0	0	0	0	0	0	0.6	0	0	0	0	0	7	688	0	-1	0	0	9	880	0	-1	0	0	-0.2	0.2
12651	VIP狂战士武器(90)4阶	25	-1	1	89	-1	0	0	0	0	2280	0	0	0	0	0	0	0	0.6	0	0	0	0	0	7	645	0	-1	0	0	9	829	0	-1	0	0	-0.2	0.2
12658	职业橙套狂战士武器(80)5阶	12	-1	1	58	-1	0	0	0	0	2042	0	0	0	0	0	0	0	0.6	0	0	0	0	0	7	574	0	-1	0	0	9	745	0	-1	0	0	-0.2	0.2
12659	职业橙套狂战士武器(90)5阶	24	-1	1	66	-1	0	0	0	0	2272	0	0	0	0	0	0	0	0.6	0	0	0	0	0	7	644	0	-1	0	0	9	828	0	-1	0	0	-0.2	0.2
12660	职业橙套狂战士武器(100)5阶	29	-1	1	82	-1	0	0	0	0	2502	0	0	0	0	0	0	0	0.6	0	0	0	0	0	7	706	0	-1	0	0	9	904	0	-1	0	0	-0.2	0.2
12661	VIP狂战士武器(90)5阶	25	-1	1	89	-1	0	0	0	0	2341	0	0	0	0	0	0	0	0.6	0	0	0	0	0	7	662	0	-1	0	0	9	851	0	-1	0	0	-0.2	0.2
12670	职业橙套狂战士武器(100)6阶	29	-1	1	82	-1	0	0	0	0	2568	0	0	0	0	0	0	0	0.6	0	0	0	0	0	7	725	0	-1	0	0	9	927	0	-1	0	0	-0.2	0.2
12680	职业橙套狂战士武器(100)7阶	29	-1	1	82	-1	0	0	0	0	2633	0	0	0	0	0	0	0	0.6	0	0	0	0	0	7	743	0	-1	0	0	9	951	0	-1	0	0	-0.2	0.2
12690	职业橙套狂战士武器(100)8阶	29	-1	1	82	-1	0	0	0	0	2698	0	0	0	0	0	0	0	0.6	0	0	0	0	0	7	761	0	-1	0	0	9	975	0	-1	0	0	-0.2	0.2
12700	职业橙套狂战士武器(100)9阶	29	-1	1	82	-1	0	0	0	0	2764	0	0	0	0	0	0	0	0.6	0	0	0	0	0	7	780	0	-1	0	0	9	998	0	-1	0	0	-0.2	0.2
12710	职业橙套狂战士武器(100)10阶	29	-1	1	82	-1	0	0	0	0	2829	0	0	0	0	0	0	0	0.6	0	0	0	0	0	7	798	0	-1	0	0	9	1022	0	-1	0	0	-0.2	0.2
12718	职业橙套狂战士饰品1(80)1阶	-1	-1	7	58	-1	0	0	0	0	731	0	0	0	0	0	0	0	-1	0	0	0	0	0	7	1028	0	-1	0	0	9	667	0	-1	0	0	-0.2	0.2
12719	职业橙套狂战士饰品1(90)1阶	-1	-1	7	66	-1	0	0	0	0	814	0	0	0	0	0	0	0	-1	0	0	0	0	0	7	1154	0	-1	0	0	9	742	0	-1	0	0	-0.2	0.2
12720	职业橙套狂战士饰品1(100)1阶	-1	-1	7	82	-1	0	0	0	0	896	0	0	0	0	0	0	0	-1	0	0	0	0	0	7	1266	0	-1	0	0	9	810	0	-1	0	0	-0.2	0.2
12721	VIP狂战士饰品1(90)1阶	-1	-1	7	89	-1	0	0	0	0	838	0	0	0	0	0	0	0	-1	0	0	0	0	0	7	1188	0	-1	0	0	9	762	0	-1	0	0	-0.2	0.2
12728	职业橙套狂战士饰品1(80)2阶	-1	-1	7	58	-1	0	0	0	0	753	0	0	0	0	0	0	0	-1	0	0	0	0	0	7	1058	0	-1	0	0	9	687	0	-1	0	0	-0.2	0.2
12729	职业橙套狂战士饰品1(90)2阶	-1	-1	7	66	-1	0	0	0	0	837	0	0	0	0	0	0	0	-1	0	0	0	0	0	7	1187	0	-1	0	0	9	763	0	-1	0	0	-0.2	0.2
12730	职业橙套狂战士饰品1(100)2阶	-1	-1	7	82	-1	0	0	0	0	922	0	0	0	0	0	0	0	-1	0	0	0	0	0	7	1303	0	-1	0	0	9	833	0	-1	0	0	-0.2	0.2
12731	VIP狂战士饰品1(90)2阶	-1	-1	7	89	-1	0	0	0	0	863	0	0	0	0	0	0	0	-1	0	0	0	0	0	7	1222	0	-1	0	0	9	784	0	-1	0	0	-0.2	0.2
12738	职业橙套狂战士饰品1(80)3阶	-1	-1	7	58	-1	0	0	0	0	774	0	0	0	0	0	0	0	-1	0	0	0	0	0	7	1088	0	-1	0	0	9	706	0	-1	0	0	-0.2	0.2
12739	职业橙套狂战士饰品1(90)3阶	-1	-1	7	66	-1	0	0	0	0	861	0	0	0	0	0	0	0	-1	0	0	0	0	0	7	1221	0	-1	0	0	9	785	0	-1	0	0	-0.2	0.2
12740	职业橙套狂战士饰品1(100)3阶	-1	-1	7	82	-1	0	0	0	0	948	0	0	0	0	0	0	0	-1	0	0	0	0	0	7	1340	0	-1	0	0	9	857	0	-1	0	0	-0.2	0.2
12741	VIP狂战士饰品1(90)3阶	-1	-1	7	89	-1	0	0	0	0	887	0	0	0	0	0	0	0	-1	0	0	0	0	0	7	1257	0	-1	0	0	9	807	0	-1	0	0	-0.2	0.2
12748	职业橙套狂战士饰品1(80)4阶	-1	-1	7	58	-1	0	0	0	0	885	0	0	0	0	0	0	0	-1	0	0	0	0	0	7	1254	0	-1	0	0	9	806	0	-1	0	0	-0.2	0.2
12749	职业橙套狂战士饰品1(90)4阶	-1	-1	7	66	-1	0	0	0	0	885	0	0	0	0	0	0	0	-1	0	0	0	0	0	7	1254	0	-1	0	0	9	806	0	-1	0	0	-0.2	0.2
12750	职业橙套狂战士饰品1(100)4阶	-1	-1	7	82	-1	0	0	0	0	974	0	0	0	0	0	0	0	-1	0	0	0	0	0	7	1376	0	-1	0	0	9	880	0	-1	0	0	-0.2	0.2
12751	VIP狂战士饰品1(90)4阶	-1	-1	7	89	-1	0	0	0	0	912	0	0	0	0	0	0	0	-1	0	0	0	0	0	7	1291	0	-1	0	0	9	829	0	-1	0	0	-0.2	0.2
12758	职业橙套狂战士饰品1(80)5阶	-1	-1	7	58	-1	0	0	0	0	817	0	0	0	0	0	0	0	-1	0	0	0	0	0	7	1148	0	-1	0	0	9	745	0	-1	0	0	-0.2	0.2
12759	职业橙套狂战士饰品1(90)5阶	-1	-1	7	66	-1	0	0	0	0	909	0	0	0	0	0	0	0	-1	0	0	0	0	0	7	1288	0	-1	0	0	9	828	0	-1	0	0	-0.2	0.2
12760	职业橙套狂战士饰品1(100)5阶	-1	-1	7	82	-1	0	0	0	0	1001	0	0	0	0	0	0	0	-1	0	0	0	0	0	7	1413	0	-1	0	0	9	904	0	-1	0	0	-0.2	0.2
12761	VIP狂战士饰品1(90)5阶	-1	-1	7	89	-1	0	0	0	0	936	0	0	0	0	0	0	0	-1	0	0	0	0	0	7	1326	0	-1	0	0	9	851	0	-1	0	0	-0.2	0.2
12770	职业橙套狂战士饰品1(100)6阶	-1	-1	7	82	-1	0	0	0	0	1027	0	0	0	0	0	0	0	-1	0	0	0	0	0	7	1450	0	-1	0	0	9	927	0	-1	0	0	-0.2	0.2
12780	职业橙套狂战士饰品1(100)7阶	-1	-1	7	82	-1	0	0	0	0	1053	0	0	0	0	0	0	0	-1	0	0	0	0	0	7	1487	0	-1	0	0	9	951	0	-1	0	0	-0.2	0.2
12790	职业橙套狂战士饰品1(100)8阶	-1	-1	7	82	-1	0	0	0	0	1079	0	0	0	0	0	0	0	-1	0	0	0	0	0	7	1524	0	-1	0	0	9	975	0	-1	0	0	-0.2	0.2
12800	职业橙套狂战士饰品1(100)9阶	-1	-1	7	82	-1	0	0	0	0	1105	0	0	0	0	0	0	0	-1	0	0	0	0	0	7	1561	0	-1	0	0	9	998	0	-1	0	0	-0.2	0.2
12810	职业橙套狂战士饰品1(100)10阶	-1	-1	7	82	-1	0	0	0	0	1131	0	0	0	0	0	0	0	-1	0	0	0	0	0	7	1598	0	-1	0	0	9	1022	0	-1	0	0	-0.2	0.2
12818	职业橙套狂战士饰品2(80)1阶	-1	-1	8	-1	-1	6470	0	775	0	549	0	0	0	0	0	0	0	-1	0	0	0	0	0	7	514	0	-1	0	0	9	445	0	-1	0	0	-0.2	0.2
12819	职业橙套狂战士饰品2(90)1阶	-1	-1	8	-1	-1	7253	0	857	0	611	0	0	0	0	0	0	0	-1	0	0	0	0	0	7	577	0	-1	0	0	9	494	0	-1	0	0	-0.2	0.2
12820	职业橙套狂战士饰品2(100)1阶	-1	-1	8	-1	-1	8036	0	939	0	673	0	0	0	0	0	0	0	-1	0	0	0	0	0	7	632	0	-1	0	0	9	540	0	-1	0	0	-0.2	0.2
12828	职业橙套狂战士饰品2(80)2阶	-1	-1	8	-1	-1	6659	0	797	0	565	0	0	0	0	0	0	0	-1	0	0	0	0	0	7	529	0	-1	0	0	9	458	0	-1	0	0	-0.2	0.2
12829	职业橙套狂战士饰品2(90)2阶	-1	-1	8	-1	-1	7465	0	882	0	629	0	0	0	0	0	0	0	-1	0	0	0	0	0	7	594	0	-1	0	0	9	509	0	-1	0	0	-0.2	0.2
12830	职业橙套狂战士饰品2(100)2阶	-1	-1	8	-1	-1	8270	0	967	0	692	0	0	0	0	0	0	0	-1	0	0	0	0	0	7	651	0	-1	0	0	9	555	0	-1	0	0	-0.2	0.2
12838	职业橙套狂战士饰品2(80)3阶	-1	-1	8	-1	-1	6847	0	820	0	581	0	0	0	0	0	0	0	-1	0	0	0	0	0	7	544	0	-1	0	0	9	471	0	-1	0	0	-0.2	0.2
12839	职业橙套狂战士饰品2(90)3阶	-1	-1	8	-1	-1	7676	0	907	0	646	0	0	0	0	0	0	0	-1	0	0	0	0	0	7	610	0	-1	0	0	9	523	0	-1	0	0	-0.2	0.2
12840	职业橙套狂战士饰品2(100)3阶	-1	-1	8	-1	-1	8504	0	994	0	712	0	0	0	0	0	0	0	-1	0	0	0	0	0	7	669	0	-1	0	0	9	571	0	-1	0	0	-0.2	0.2
12848	职业橙套狂战士饰品2(80)4阶	-1	-1	8	-1	-1	7887	0	932	0	664	0	0	0	0	0	0	0	-1	0	0	0	0	0	7	627	0	-1	0	0	9	538	0	-1	0	0	-0.2	0.2
12849	职业橙套狂战士饰品2(90)4阶	-1	-1	8	-1	-1	7887	0	932	0	664	0	0	0	0	0	0	0	-1	0	0	0	0	0	7	627	0	-1	0	0	9	538	0	-1	0	0	-0.2	0.2
12850	职业橙套狂战士饰品2(100)4阶	-1	-1	8	-1	-1	8738	0	1021	0	731	0	0	0	0	0	0	0	-1	0	0	0	0	0	7	688	0	-1	0	0	9	587	0	-1	0	0	-0.2	0.2
12858	职业橙套狂战士饰品2(80)5阶	-1	-1	8	-1	-1	7224	0	865	0	613	0	0	0	0	0	0	0	-1	0	0	0	0	0	7	574	0	-1	0	0	9	497	0	-1	0	0	-0.2	0.2
12859	职业橙套狂战士饰品2(90)5阶	-1	-1	8	-1	-1	8098	0	957	0	682	0	0	0	0	0	0	0	-1	0	0	0	0	0	7	644	0	-1	0	0	9	552	0	-1	0	0	-0.2	0.2
12860	职业橙套狂战士饰品2(100)5阶	-1	-1	8	-1	-1	8972	0	1049	0	751	0	0	0	0	0	0	0	-1	0	0	0	0	0	7	706	0	-1	0	0	9	603	0	-1	0	0	-0.2	0.2
12870	职业橙套狂战士饰品2(100)6阶	-1	-1	8	-1	-1	9206	0	1076	0	771	0	0	0	0	0	0	0	-1	0	0	0	0	0	7	725	0	-1	0	0	9	618	0	-1	0	0	-0.2	0.2
12880	职业橙套狂战士饰品2(100)7阶	-1	-1	8	-1	-1	9440	0	1104	0	790	0	0	0	0	0	0	0	-1	0	0	0	0	0	7	743	0	-1	0	0	9	634	0	-1	0	0	-0.2	0.2
12890	职业橙套狂战士饰品2(100)8阶	-1	-1	8	-1	-1	9674	0	1131	0	810	0	0	0	0	0	0	0	-1	0	0	0	0	0	7	761	0	-1	0	0	9	650	0	-1	0	0	-0.2	0.2
12900	职业橙套狂战士饰品2(100)9阶	-1	-1	8	-1	-1	9909	0	1158	0	829	0	0	0	0	0	0	0	-1	0	0	0	0	0	7	780	0	-1	0	0	9	665	0	-1	0	0	-0.2	0.2
12910	职业橙套狂战士饰品2(100)10阶	-1	-1	8	-1	-1	10143	0	1186	0	849	0	0	0	0	0	0	0	-1	0	0	0	0	0	7	798	0	-1	0	0	9	681	0	-1	0	0	-0.2	0.2
13118	职业橙套双剑士头部(80)1阶	-1	-1	2	59	-1	0	0	0	0	0	0	0	0	1016	0	616	0	-1	0	0	0	0	0	-1	0	0	8	407	0	-1	0	0	10	548	0	-0.2	0.2
13119	职业橙套双剑士头部(90)1阶	-1	-1	2	67	-1	0	0	0	0	0	0	0	0	1131	0	682	0	-1	0	0	0	0	0	-1	0	0	8	453	0	-1	0	0	10	619	0	-0.2	0.2
13120	职业橙套双剑士头部(100)1阶	-1	-1	2	83	-1	0	0	0	0	0	0	0	0	1246	0	748	0	-1	0	0	0	0	0	-1	0	0	8	496	0	-1	0	0	10	675	0	-0.2	0.2
13128	职业橙套双剑士头部(80)2阶	-1	-1	2	59	-1	0	0	0	0	0	0	0	0	1045	0	634	0	-1	0	0	0	0	0	-1	0	0	8	419	0	-1	0	0	10	566	0	-0.2	0.2
13129	职业橙套双剑士头部(90)2阶	-1	-1	2	67	-1	0	0	0	0	0	0	0	0	1164	0	702	0	-1	0	0	0	0	0	-1	0	0	8	466	0	-1	0	0	10	638	0	-0.2	0.2
13130	职业橙套双剑士头部(100)2阶	-1	-1	2	83	-1	0	0	0	0	0	0	0	0	1283	0	770	0	-1	0	0	0	0	0	-1	0	0	8	511	0	-1	0	0	10	698	0	-0.2	0.2
13138	职业橙套双剑士头部(80)3阶	-1	-1	2	59	-1	0	0	0	0	0	0	0	0	1075	0	652	0	-1	0	0	0	0	0	-1	0	0	8	431	0	-1	0	0	10	581	0	-0.2	0.2
13139	职业橙套双剑士头部(90)3阶	-1	-1	2	67	-1	0	0	0	0	0	0	0	0	1197	0	722	0	-1	0	0	0	0	0	-1	0	0	8	480	0	-1	0	0	10	653	0	-0.2	0.2
13140	职业橙套双剑士头部(100)3阶	-1	-1	2	83	-1	0	0	0	0	0	0	0	0	1319	0	791	0	-1	0	0	0	0	0	-1	0	0	8	525	0	-1	0	0	10	716	0	-0.2	0.2
13148	职业橙套双剑士头部(80)4阶	-1	-1	2	59	-1	0	0	0	0	0	0	0	0	1104	0	670	0	-1	0	0	0	0	0	-1	0	0	8	442	0	-1	0	0	10	596	0	-0.2	0.2
13149	职业橙套双剑士头部(90)4阶	-1	-1	2	67	-1	0	0	0	0	0	0	0	0	1230	0	741	0	-1	0	0	0	0	0	-1	0	0	8	493	0	-1	0	0	10	671	0	-0.2	0.2
13150	职业橙套双剑士头部(100)4阶	-1	-1	2	83	-1	0	0	0	0	0	0	0	0	1355	0	813	0	-1	0	0	0	0	0	-1	0	0	8	540	0	-1	0	0	10	735	0	-0.2	0.2
13158	职业橙套双剑士头部(80)5阶	-1	-1	2	59	-1	0	0	0	0	0	0	0	0	1134	0	688	0	-1	0	0	0	0	0	-1	0	0	8	454	0	-1	0	0	10	611	0	-0.2	0.2
13159	职业橙套双剑士头部(90)5阶	-1	-1	2	67	-1	0	0	0	0	0	0	0	0	1263	0	761	0	-1	0	0	0	0	0	-1	0	0	8	506	0	-1	0	0	10	690	0	-0.2	0.2
13160	职业橙套双剑士头部(100)5阶	-1	-1	2	83	-1	0	0	0	0	0	0	0	0	1392	0	835	0	-1	0	0	0	0	0	-1	0	0	8	554	0	-1	0	0	10	754	0	-0.2	0.2
13170	职业橙套双剑士头部(100)6阶	-1	-1	2	83	-1	0	0	0	0	0	0	0	0	1428	0	857	0	-1	0	0	0	0	0	-1	0	0	8	569	0	-1	0	0	10	776	0	-0.2	0.2
13180	职业橙套双剑士头部(100)7阶	-1	-1	2	83	-1	0	0	0	0	0	0	0	0	1464	0	878	0	-1	0	0	0	0	0	-1	0	0	8	583	0	-1	0	0	10	795	0	-0.2	0.2
13190	职业橙套双剑士头部(100)8阶	-1	-1	2	83	-1	0	0	0	0	0	0	0	0	1500	0	900	0	-1	0	0	0	0	0	-1	0	0	8	598	0	-1	0	0	10	814	0	-0.2	0.2
13200	职业橙套双剑士头部(100)9阶	-1	-1	2	83	-1	0	0	0	0	0	0	0	0	1537	0	922	0	-1	0	0	0	0	0	-1	0	0	8	612	0	-1	0	0	10	833	0	-0.2	0.2
13210	职业橙套双剑士头部(100)10阶	-1	-1	2	83	-1	0	0	0	0	0	0	0	0	1573	0	944	0	-1	0	0	0	0	0	-1	0	0	8	627	0	-1	0	0	10	855	0	-0.2	0.2
13218	职业橙套双剑士上衣(80)1阶	22	-1	3	59	-1	12261	0	1162	0	0	0	0	0	761	0	462	0	-1	0	0	0	0	0	-1	0	0	-1	0	0	-1	0	0	10	548	0	-0.2	0.2
13219	职业橙套双剑士上衣(90)1阶	26	-1	3	67	-1	13744	0	1285	0	0	0	0	0	848	0	512	0	-1	0	0	0	0	0	-1	0	0	-1	0	0	-1	0	0	10	619	0	-0.2	0.2
13220	职业橙套双剑士上衣(100)1阶	27	-1	3	83	-1	15228	0	1409	0	0	0	0	0	934	0	561	0	-1	0	0	0	0	0	-1	0	0	-1	0	0	-1	0	0	10	675	0	-0.2	0.2
13221	VIP双剑士上衣(90)1阶	26	-1	3	90	-1	14189	0	1323	0	0	0	0	0	873	0	526	0	-1	0	0	0	0	0	-1	0	0	-1	0	0	-1	0	0	10	638	0	-0.2	0.2
13228	职业橙套双剑士上衣(80)2阶	22	-1	3	59	-1	12618	0	1196	0	0	0	0	0	783	0	476	0	-1	0	0	0	0	0	-1	0	0	-1	0	0	-1	0	0	10	566	0	-0.2	0.2
13229	职业橙套双剑士上衣(90)2阶	26	-1	3	67	-1	14145	0	1323	0	0	0	0	0	872	0	527	0	-1	0	0	0	0	0	-1	0	0	-1	0	0	-1	0	0	10	638	0	-0.2	0.2
13230	职业橙套双剑士上衣(100)2阶	27	-1	3	83	-1	15671	0	1450	0	0	0	0	0	961	0	578	0	-1	0	0	0	0	0	-1	0	0	-1	0	0	-1	0	0	10	698	0	-0.2	0.2
13231	VIP双剑士上衣(90)2阶	26	-1	3	90	-1	14603	0	1361	0	0	0	0	0	899	0	542	0	-1	0	0	0	0	0	-1	0	0	-1	0	0	-1	0	0	10	656	0	-0.2	0.2
13238	职业橙套双剑士上衣(80)3阶	22	-1	3	59	-1	12975	0	1230	0	0	0	0	0	806	0	489	0	-1	0	0	0	0	0	-1	0	0	-1	0	0	-1	0	0	10	581	0	-0.2	0.2
13239	职业橙套双剑士上衣(90)3阶	26	-1	3	67	-1	14545	0	1360	0	0	0	0	0	897	0	542	0	-1	0	0	0	0	0	-1	0	0	-1	0	0	-1	0	0	10	653	0	-0.2	0.2
13240	职业橙套双剑士上衣(100)3阶	27	-1	3	83	-1	16115	0	1491	0	0	0	0	0	989	0	594	0	-1	0	0	0	0	0	-1	0	0	-1	0	0	-1	0	0	10	716	0	-0.2	0.2
13241	VIP双剑士上衣(90)3阶	26	-1	3	90	-1	15016	0	1400	0	0	0	0	0	924	0	557	0	-1	0	0	0	0	0	-1	0	0	-1	0	0	-1	0	0	10	675	0	-0.2	0.2
13248	职业橙套双剑士上衣(80)4阶	22	-1	3	59	-1	13332	0	1263	0	0	0	0	0	828	0	503	0	-1	0	0	0	0	0	-1	0	0	-1	0	0	-1	0	0	10	596	0	-0.2	0.2
13249	职业橙套双剑士上衣(90)4阶	26	-1	3	67	-1	14945	0	1398	0	0	0	0	0	922	0	557	0	-1	0	0	0	0	0	-1	0	0	-1	0	0	-1	0	0	10	671	0	-0.2	0.2
13250	职业橙套双剑士上衣(100)4阶	27	-1	3	83	-1	16558	0	1532	0	0	0	0	0	1016	0	610	0	-1	0	0	0	0	0	-1	0	0	-1	0	0	-1	0	0	10	735	0	-0.2	0.2
13251	VIP双剑士上衣(90)4阶	26	-1	3	90	-1	15429	0	1438	0	0	0	0	0	950	0	572	0	-1	0	0	0	0	0	-1	0	0	-1	0	0	-1	0	0	10	694	0	-0.2	0.2
13258	职业橙套双剑士上衣(80)5阶	22	-1	3	59	-1	13690	0	1297	0	0	0	0	0	850	0	516	0	-1	0	0	0	0	0	-1	0	0	-1	0	0	-1	0	0	10	611	0	-0.2	0.2
13259	职业橙套双剑士上衣(90)5阶	26	-1	3	67	-1	15346	0	1435	0	0	0	0	0	946	0	572	0	-1	0	0	0	0	0	-1	0	0	-1	0	0	-1	0	0	10	690	0	-0.2	0.2
13260	职业橙套双剑士上衣(100)5阶	27	-1	3	83	-1	17002	0	1573	0	0	0	0	0	1043	0	627	0	-1	0	0	0	0	0	-1	0	0	-1	0	0	-1	0	0	10	754	0	-0.2	0.2
13261	VIP双剑士上衣(90)5阶	26	-1	3	90	-1	15842	0	1477	0	0	0	0	0	975	0	588	0	-1	0	0	0	0	0	-1	0	0	-1	0	0	-1	0	0	10	713	0	-0.2	0.2
13270	职业橙套双剑士上衣(100)6阶	27	-1	3	83	-1	17445	0	1614	0	0	0	0	0	1070	0	643	0	-1	0	0	0	0	0	-1	0	0	-1	0	0	-1	0	0	10	776	0	-0.2	0.2
13280	职业橙套双剑士上衣(100)7阶	27	-1	3	83	-1	17889	0	1655	0	0	0	0	0	1097	0	659	0	-1	0	0	0	0	0	-1	0	0	-1	0	0	-1	0	0	10	795	0	-0.2	0.2
13290	职业橙套双剑士上衣(100)8阶	27	-1	3	83	-1	18332	0	1696	0	0	0	0	0	1125	0	676	0	-1	0	0	0	0	0	-1	0	0	-1	0	0	-1	0	0	10	814	0	-0.2	0.2
13300	职业橙套双剑士上衣(100)9阶	27	-1	3	83	-1	18776	0	1737	0	0	0	0	0	1152	0	692	0	-1	0	0	0	0	0	-1	0	0	-1	0	0	-1	0	0	10	833	0	-0.2	0.2
13310	职业橙套双剑士上衣(100)10阶	27	-1	3	83	-1	19219	0	1778	0	0	0	0	0	1179	0	709	0	-1	0	0	0	0	0	-1	0	0	-1	0	0	-1	0	0	10	855	0	-0.2	0.2
13318	职业橙套双剑士下衣(80)1阶	-1	-1	4	59	-1	18392	0	1162	0	0	0	0	0	508	0	308	0	-1	0	0	0	0	0	-1	0	0	-1	0	0	-1	0	0	10	1103	0	-0.2	0.2
13319	职业橙套双剑士下衣(90)1阶	-1	-1	4	67	-1	20616	0	1285	0	0	0	0	0	565	0	341	0	-1	0	0	0	0	0	-1	0	0	-1	0	0	-1	0	0	10	1238	0	-0.2	0.2
13320	职业橙套双剑士下衣(100)1阶	-1	-1	4	83	-1	22841	0	1409	0	0	0	0	0	623	0	374	0	-1	0	0	0	0	0	-1	0	0	-1	0	0	-1	0	0	10	1354	0	-0.2	0.2
13321	VIP双剑士下衣(90)1阶	-1	-1	4	90	-1	21284	0	1323	0	0	0	0	0	583	0	351	0	-1	0	0	0	0	0	-1	0	0	-1	0	0	-1	0	0	10	1271	0	-0.2	0.2
13328	职业橙套双剑士下衣(80)2阶	-1	-1	4	59	-1	18927	0	1196	0	0	0	0	0	523	0	317	0	-1	0	0	0	0	0	-1	0	0	-1	0	0	-1	0	0	10	1133	0	-0.2	0.2
13329	职业橙套双剑士下衣(90)2阶	-1	-1	4	67	-1	21217	0	1323	0	0	0	0	0	582	0	351	0	-1	0	0	0	0	0	-1	0	0	-1	0	0	-1	0	0	10	1271	0	-0.2	0.2
13330	职业橙套双剑士下衣(100)2阶	-1	-1	4	83	-1	23507	0	1450	0	0	0	0	0	641	0	385	0	-1	0	0	0	0	0	-1	0	0	-1	0	0	-1	0	0	10	1391	0	-0.2	0.2
13331	VIP双剑士下衣(90)2阶	-1	-1	4	90	-1	21904	0	1361	0	0	0	0	0	600	0	361	0	-1	0	0	0	0	0	-1	0	0	-1	0	0	-1	0	0	10	1309	0	-0.2	0.2
13338	职业橙套双剑士下衣(80)3阶	-1	-1	4	59	-1	19463	0	1230	0	0	0	0	0	537	0	326	0	-1	0	0	0	0	0	-1	0	0	-1	0	0	-1	0	0	10	1166	0	-0.2	0.2
13339	职业橙套双剑士下衣(90)3阶	-1	-1	4	67	-1	21817	0	1360	0	0	0	0	0	598	0	361	0	-1	0	0	0	0	0	-1	0	0	-1	0	0	-1	0	0	10	1309	0	-0.2	0.2
13340	职业橙套双剑士下衣(100)3阶	-1	-1	4	83	-1	24172	0	1491	0	0	0	0	0	659	0	396	0	-1	0	0	0	0	0	-1	0	0	-1	0	0	-1	0	0	10	1433	0	-0.2	0.2
