Id	Description	CharModelID	Name	Sex	NpcType	Level	AttackType	AttackDisType	SkillstrategyIndex	MaxHP	MaxMP	MaxXP	PDefense	PAttack	MDefense	MAttack	Hit	Dodge	Critical	DeCritical	Strike	Ductical	CritiAdd	CritiMis	AttackTime	MoveSpeed	Camp	PathRadius	AlertRadius	IsRanbdMove	RandMoveDis	CorpseTime	ReviveTime	DialogID	DialogRadius	DropItemId	Exp	IsAttackFly	BornEffctID	DieEffectID	RampType	EnhanceID	BelongType	IsImmuneJT	CombatNPC	MissionNpcFlag	HpCount	ShowBornEffect
101	机械研究所副本-队伍-挑战-改装型X02小怪	108	刺杀进化者	1	0	1	0	0	0	100	0	0	1	10	1	10	8000	500	750	0	0	0	0	0	1200	375	3	12	5	1	2	3000	2000	-1	2	2	1	1	-1	-1	-1	33	2	0	1	0	1	0
102	机械研究所副本-单人-简单-转换型A03小怪	111	改装型R01	1	0	1	0	0	0	100	0	0	1	10	1	10	8000	500	750	0	0	0	0	0	1200	375	3	12	5	1	2	3000	2000	-1	2	1	1	1	-1	-1	-1	52	2	0	1	0	1	0
103	机械研究所副本-单人-困难-转换型A03小怪	111	改装型R01	1	0	1	0	0	0	100	0	0	1	10	1	10	8000	500	750	0	0	0	0	0	1200	375	3	12	5	1	2	3000	2000	-1	2	1	1	1	-1	-1	-1	53	2	0	1	0	1	0
104	机械研究所副本-单人-挑战-转换型A03小怪	111	改装型R01	1	0	1	0	0	0	100	0	0	1	10	1	10	8000	500	750	0	0	0	0	0	1200	375	3	12	5	1	2	3000	2000	-1	2	1	1	1	-1	-1	-1	30	2	0	1	0	1	0
105	机械研究所副本-队伍-简单-转换型A03小怪	111	改装型R01	1	0	1	0	0	0	100	0	0	1	10	1	10	8000	500	750	0	0	0	0	0	1200	375	3	12	5	1	2	3000	2000	-1	2	2	1	1	-1	-1	-1	31	2	0	1	0	1	0
106	机械研究所副本-队伍-困难-转换型A03小怪	111	改装型R01	1	0	1	0	0	0	100	0	0	1	10	1	10	8000	500	750	0	0	0	0	0	1200	375	3	12	5	1	2	3000	2000	-1	2	2	1	1	-1	-1	-1	32	2	0	1	0	1	0
107	机械研究所副本-队伍-挑战-转换型A03小怪	111	改装型R01	1	0	1	0	0	0	100	0	0	1	10	1	10	8000	500	750	0	0	0	0	0	1200	375	3	12	5	1	2	3000	2000	-1	2	2	1	1	-1	-1	-1	33	2	0	1	0	1	0
108	机械研究所副本-单人-简单-改装型X03小怪	112	机械长炮手	1	0	1	0	0	0	100	0	0	1	10	1	10	8000	500	750	0	0	0	0	0	1200	375	3	12	5	1	2	3000	2000	-1	2	1	1	1	-1	-1	-1	52	2	0	1	0	1	0
109	机械研究所副本-单人-困难-改装型X03小怪	112	机械长炮手	1	0	1	0	0	0	100	0	0	1	10	1	10	8000	500	750	0	0	0	0	0	1200	375	3	12	5	1	2	3000	2000	-1	2	1	1	1	-1	-1	-1	53	2	0	1	0	1	0
110	机械研究所副本-单人-挑战-改装型X03小怪	112	机械长炮手	1	0	1	0	0	0	100	0	0	1	10	1	10	8000	500	750	0	0	0	0	0	1200	375	3	12	5	1	2	3000	2000	-1	2	1	1	1	-1	-1	-1	30	2	0	1	0	1	0
111	机械研究所副本-队伍-简单-改装型X03小怪	112	机械长炮手	1	0	1	0	0	0	100	0	0	1	10	1	10	8000	500	750	0	0	0	0	0	1200	375	3	12	5	1	2	3000	2000	-1	2	2	1	1	-1	-1	-1	31	2	0	1	0	1	0
112	机械研究所副本-队伍-困难-改装型X03小怪	112	机械长炮手	1	0	1	0	0	0	100	0	0	1	10	1	10	8000	500	750	0	0	0	0	0	1200	375	3	12	5	1	2	3000	2000	-1	2	2	1	1	-1	-1	-1	32	2	0	1	0	1	0
113	机械研究所副本-队伍-挑战-改装型X03小怪	112	机械长炮手	1	0	1	0	0	0	100	0	0	1	10	1	10	8000	500	750	0	0	0	0	0	1200	375	3	12	5	1	2	3000	2000	-1	2	2	1	1	-1	-1	-1	33	2	0	1	0	1	0
114	机械研究所副本-单人-简单-改装型X05小怪	106	改装型X04	1	0	1	0	0	0	100	0	0	1	10	1	10	8000	500	750	0	0	0	0	0	1200	375	3	12	5	1	2	3000	2000	-1	2	1	1	1	-1	-1	-1	52	2	0	1	0	1	0
115	机械研究所副本-单人-困难-改装型X05小怪	106	改装型X04	1	0	1	0	0	0	100	0	0	1	10	1	10	8000	500	750	0	0	0	0	0	1200	375	3	12	5	1	2	3000	2000	-1	2	1	1	1	-1	-1	-1	53	2	0	1	0	1	0
116	机械研究所副本-单人-挑战-改装型X05小怪	106	改装型X04	1	0	1	0	0	0	100	0	0	1	10	1	10	8000	500	750	0	0	0	0	0	1200	375	3	12	5	1	2	3000	2000	-1	2	1	1	1	-1	-1	-1	30	2	0	1	0	1	0
117	机械研究所副本-队伍-简单-改装型X05小怪	106	改装型X04	1	0	1	0	0	0	100	0	0	1	10	1	10	8000	500	750	0	0	0	0	0	1200	375	3	12	5	1	2	3000	2000	-1	2	2	1	1	-1	-1	-1	31	2	0	1	0	1	0
118	机械研究所副本-队伍-困难-改装型X05小怪	106	改装型X04	1	0	1	0	0	0	100	0	0	1	10	1	10	8000	500	750	0	0	0	0	0	1200	375	3	12	5	1	2	3000	2000	-1	2	2	1	1	-1	-1	-1	32	2	0	1	0	1	0
119	机械研究所副本-队伍-挑战-改装型X05小怪	106	改装型X04	1	0	1	0	0	0	100	0	0	1	10	1	10	8000	500	750	0	0	0	0	0	1200	375	3	12	5	1	2	3000	2000	-1	2	2	1	1	-1	-1	-1	33	2	0	1	0	1	0
120	机械研究所副本-单人-简单-仲裁者小怪	110	罗塔TA01	1	0	1	0	0	0	100	0	0	1	10	1	10	8000	500	750	0	0	0	0	0	1200	375	3	12	5	1	2	3000	2000	-1	2	1	1	1	-1	-1	-1	52	2	0	1	0	1	0
121	机械研究所副本-单人-困难-仲裁者小怪	110	罗塔TA01	1	0	1	0	0	0	100	0	0	1	10	1	10	8000	500	750	0	0	0	0	0	1200	375	3	12	5	1	2	3000	2000	-1	2	1	1	1	-1	-1	-1	53	2	0	1	0	1	0
122	机械研究所副本-单人-挑战-仲裁者小怪	110	罗塔TA01	1	0	1	0	0	0	100	0	0	1	10	1	10	8000	500	750	0	0	0	0	0	1200	375	3	12	5	1	2	3000	2000	-1	2	1	1	1	-1	-1	-1	30	2	0	1	0	1	0
123	机械研究所副本-队伍-简单-仲裁者小怪	110	罗塔TA01	1	0	1	0	0	0	100	0	0	1	10	1	10	8000	500	750	0	0	0	0	0	1200	375	3	12	5	1	2	3000	2000	-1	2	2	1	1	-1	-1	-1	31	2	0	1	0	1	0
124	机械研究所副本-队伍-困难-仲裁者小怪	110	罗塔TA01	1	0	1	0	0	0	100	0	0	1	10	1	10	8000	500	750	0	0	0	0	0	1200	375	3	12	5	1	2	3000	2000	-1	2	2	1	1	-1	-1	-1	32	2	0	1	0	1	0
125	机械研究所副本-队伍-挑战-仲裁者小怪	110	罗塔TA01	1	0	1	0	0	0	100	0	0	1	10	1	10	8000	500	750	0	0	0	0	0	1200	375	3	12	5	1	2	3000	2000	-1	2	2	1	1	-1	-1	-1	33	2	0	1	0	1	0
126	剑湖宫—副本小怪	80	剑宗弟子	1	0	10	0	0	0	3177	714	0	382	441	382	441	8190	690	940	190	0	0	0	0	2000	375	3	20	3	1	2	3000	2000	-1	2	1	0	1	-1	-1	-1	-1	2	0	1	0	1	0
127	测试用怪	0	金刚不坏	1	2	200	0	0	-1	999999	0	0	100	0	100	0	0	0	0	0	0	0	0	0	0	375	2	20	5	0	0	3000	2000	-1	2	-1	372521	1	-1	-1	-1	-1	2	0	1	0	2	0
128	机械研究所副本-单人-简单-蛇	107	改装型X02	1	0	15	0	0	0	100	0	0	1	10	1	10	8000	500	750	0	0	0	0	0	1200	375	3	12	5	1	2	3000	2000	-1	2	3	3	1	197	-1	-1	34	2	1	0	0	1	0
129	机械研究所副本-单人-困难-蛇	107	改装型X02	1	0	15	0	0	0	100	0	0	1	10	1	10	8000	500	750	0	0	0	0	0	1200	375	3	12	5	1	2	3000	2000	-1	2	4	3	1	197	-1	-1	35	2	1	0	0	1	0
130	机械研究所副本-单人-挑战-蛇	107	改装型X02	1	0	15	0	0	0	100	0	0	1	10	1	10	8000	500	750	0	0	0	0	0	1200	375	3	12	5	1	2	3000	2000	-1	2	5	3	1	197	-1	-1	36	2	1	0	0	1	0
131	机械研究所副本-队伍-简单-蛇	107	改装型X02	1	0	15	0	0	0	100	0	0	1	10	1	10	8000	500	750	0	0	0	0	0	1200	375	3	12	5	1	2	3000	2000	-1	2	6	3	1	197	-1	-1	37	2	1	0	0	1	0
132	机械研究所副本-队伍-困难-蛇	107	改装型X02	1	0	15	0	0	0	100	0	0	1	10	1	10	8000	500	750	0	0	0	0	0	1200	375	3	12	5	1	2	3000	2000	-1	2	7	3	1	197	-1	-1	38	2	1	0	0	1	0
133	机械研究所副本-队伍-挑战-蛇	107	改装型X02	1	0	15	0	0	0	100	0	0	1	10	1	10	8000	500	750	0	0	0	0	0	1200	375	3	12	5	1	2	3000	2000	-1	2	8	3	1	197	-1	-1	39	2	1	0	0	1	0
134	机械研究所副本-单人-简单-蝎	87	黑伊尔	1	0	17	0	0	0	100	0	0	1	10	1	10	8000	500	750	0	0	0	0	0	1200	375	3	12	5	1	2	3000	2000	-1	2	3	4	1	197	-1	-1	34	2	1	0	0	1	0
135	机械研究所副本-单人-困难-蝎	87	黑伊尔	1	0	17	0	0	0	100	0	0	1	10	1	10	8000	500	750	0	0	0	0	0	1200	375	3	12	5	1	2	3000	2000	-1	2	4	4	1	197	-1	-1	35	2	1	0	0	1	0
136	机械研究所副本-单人-挑战-蝎	87	黑伊尔	1	0	17	0	0	0	100	0	0	1	10	1	10	8000	500	750	0	0	0	0	0	1200	375	3	12	5	1	2	3000	2000	-1	2	5	4	1	197	-1	-1	36	2	1	0	0	1	0
137	机械研究所副本-队伍-简单-蝎	87	黑伊尔	1	0	17	0	0	0	100	0	0	1	10	1	10	8000	500	750	0	0	0	0	0	1200	375	3	12	5	1	2	3000	2000	-1	2	6	4	1	197	-1	-1	37	2	1	0	0	1	0
138	机械研究所副本-队伍-困难-蝎	87	黑伊尔	1	0	17	0	0	0	100	0	0	1	10	1	10	8000	500	750	0	0	0	0	0	1200	375	3	12	5	1	2	3000	2000	-1	2	7	4	1	197	-1	-1	38	2	1	0	0	1	0
139	机械研究所副本-队伍-挑战-蝎	87	黑伊尔	1	0	17	0	0	0	100	0	0	1	10	1	10	8000	500	750	0	0	0	0	0	1200	375	3	12	5	1	2	3000	2000	-1	2	8	4	1	197	-1	-1	39	2	1	0	0	1	0
140	机械研究所副本-单人-简单-原始型X00	88	心魔制造者	1	2	17	0	0	85	100	0	0	1	10	1	10	8000	500	750	0	0	0	0	0	1200	375	3	12	5	0	2	3000	2000	-1	2	3	4	1	-1	-1	-1	34	2	1	0	0	1	0
141	机械研究所副本-单人-困难-原始型X00	88	心魔制造者	1	2	17	0	0	85	100	0	0	1	10	1	10	8000	500	750	0	0	0	0	0	1200	375	3	12	5	0	2	3000	2000	-1	2	4	4	1	-1	-1	-1	35	2	1	0	0	1	0
142	机械研究所副本-单人-挑战-原始型X00	88	心魔制造者	1	2	17	0	0	85	100	0	0	1	10	1	10	8000	500	750	0	0	0	0	0	1200	375	3	12	5	0	2	3000	2000	-1	2	5	4	1	-1	-1	-1	36	2	1	0	0	1	0
143	机械研究所副本-队伍-简单-原始型X00	88	心魔制造者	1	2	17	0	0	85	100	0	0	1	10	1	10	8000	500	750	0	0	0	0	0	1200	375	3	12	5	0	2	3000	2000	-1	2	6	4	1	-1	-1	-1	37	2	1	0	0	1	0
144	机械研究所副本-队伍-困难-原始型X00	88	心魔制造者	1	2	17	0	0	85	100	0	0	1	10	1	10	8000	500	750	0	0	0	0	0	1200	375	3	12	5	0	2	3000	2000	-1	2	7	4	1	-1	-1	-1	38	2	1	0	0	1	0
145	机械研究所副本-队伍-挑战-原始型X00	88	心魔制造者	1	2	17	0	0	85	100	0	0	1	10	1	10	8000	500	750	0	0	0	0	0	1200	375	3	12	5	0	2	3000	2000	-1	2	8	4	1	-1	-1	-1	39	2	1	0	0	1	0
146	机械研究所副本-单人-简单-转换型A01	89	机械之灵	0	2	1	0	0	84	100	0	0	1	10	1	10	8000	500	750	0	0	0	0	0	1200	375	8	12	5	0	0	3000	2000	-1	2	3	1	1	197	-1	-1	34	2	1	0	0	1	0
147	机械研究所副本-单人-困难-改装型O03	89	机械之灵	0	2	1	0	0	84	100	0	0	1	10	1	10	8000	500	750	0	0	0	0	0	1200	375	8	12	5	0	0	3000	2000	-1	2	4	1	1	197	-1	-1	35	2	1	0	0	1	0
148	机械研究所副本-单人-挑战-改装型O03	89	机械之灵	0	2	1	0	0	84	100	0	0	1	10	1	10	8000	500	750	0	0	0	0	0	1200	375	8	12	5	0	0	3000	2000	-1	2	5	1	1	197	-1	-1	36	2	1	0	0	1	0
149	机械研究所副本-队伍-简单-改装型O03	89	机械之灵	0	2	1	0	0	84	100	0	0	1	10	1	10	8000	500	750	0	0	0	0	0	1200	375	8	12	5	0	0	3000	2000	-1	2	6	1	1	197	-1	-1	37	2	1	0	0	1	0
150	机械研究所副本-队伍-困难-改装型O03	89	机械之灵	0	2	1	0	0	84	100	0	0	1	10	1	10	8000	500	750	0	0	0	0	0	1200	375	8	12	5	0	0	3000	2000	-1	2	7	1	1	197	-1	-1	38	2	1	0	0	1	0
151	机械研究所副本-队伍-挑战-改装型O03	89	机械之灵	0	2	1	0	0	84	100	0	0	1	10	1	10	8000	500	750	0	0	0	0	0	1200	375	8	12	5	0	0	3000	2000	-1	2	8	1	1	197	-1	-1	39	2	1	0	0	1	0
152	采集点出怪	120	沙漠蚊幼虫	1	0	19	0	0	0	1051	0	0	72	108	72	108	9945	0	205	0	0	0	0	0	1200	375	3	12	5	1	2	3000	2000	-1	2	2	4	1	-1	-1	-1	-1	2	0	1	0	1	0
153	沙漠蚊女王	113	沙漠蚊女王	1	1	14	0	0	0	3380	0	0	84	280	84	280	9921	73	196	23	0	0	0	0	1200	375	2	12	5	1	1	3000	5000	-1	2	2	3	1	-1	-1	-1	-1	2	0	1	1	1	0
154	试水Boss	116	练习用机器人	0	2	6	0	0	77	1000	2503	0	45	0	45	0	0	0	0	0	0	0	0	0	1200	375	3	12	5	0	2	3000	2000	-1	2	-1	1	1	-1	-1	-1	-1	2	1	0	0	2	0
155	再试Boss	116	练习用机器人	0	2	6	0	0	77	400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1200	375	3	12	5	0	2	3000	2000	-1	2	-1	1	1	-1	-1	2	-1	2	1	0	0	2	0
156	血色冰封-怪物	114	雪地猫又	0	0	25	0	0	0	1736	0	0	114	154	114	154	10041	0	216	0	0	0	0	0	1200	375	2	12	5	1	2	3000	2000	-1	2	3	6	1	-1	-1	-1	-1	2	0	1	0	1	0
157	血色冰封—NPC	35	阿里奥奈尔	0	0	1	0	0	0	600	150	0	70	196	70	196	8100	600	850	100	0	0	0	0	1200	375	1	0	0	0	0	3000	2000	40	2	-1	0	1	-1	-1	-1	-1	2	0	0	0	1	0
158	血色冰封—NPC	115	艾莉娜	0	0	1	0	0	0	600	150	0	70	196	70	196	8100	600	850	100	0	0	0	0	1200	375	1	0	0	0	0	3000	2000	41	2	-1	0	1	-1	-1	-1	-1	2	0	0	0	1	0
159	血色冰封-怪物	66	僵尸囚犯	1	0	26	0	0	0	1774	0	0	117	182	117	182	10052	0	218	0	0	0	0	0	1200	375	2	12	5	1	3	3000	2000	-1	2	3	6	1	-1	-1	-1	-1	2	0	1	0	1	0
160	血色冰封副本1	66	僵尸囚徒	1	0	26	0	0	0	6238	0	0	240	154	240	154	8834	11	287	1	0	0	0	0	1200	375	3	12	5	0	0	3000	2000	-1	2	3	6	1	-1	-1	-1	-1	2	0	1	0	1	0
161	血色冰封副本1boss	92	冰冻鬼王	1	2	26	1	0	87	18418	0	0	663	427	663	427	15335	38	349	3	0	0	0	0	1200	375	3	12	5	0	0	3000	2000	-1	2	3	6	1	-1	-1	-1	-1	2	1	1	0	1	0
162	木桩任务用	9	莉莉丝	0	0	1	0	0	0	360	0	0	11	78	11	78	9720	60	170	10	0	0	0	0	1200	375	1	0	0	0	0	3000	2000	-1	2	1	1	1	-1	-1	-1	-1	2	0	0	0	1	0
163	剧情副本用	29	女王蜂	1	2	9	0	0	73	2122	489	0	253	308	253	308	8180	680	930	180	0	0	0	0	1200	375	1	12	5	0	0	3000	2000	-1	2	1	0	1	-1	-1	-1	-1	2	1	1	0	2	0
164	剧情副本用	119	瑟克萨斯	0	0	1	0	0	0	600	150	0	70	196	70	196	8100	600	850	100	0	0	0	0	1200	375	1	0	0	0	0	3000	2000	-1	2	1	0	1	-1	-1	-1	-1	2	0	0	0	1	0
165	异次元之门	8	杰西卡	0	0	1	0	0	0	600	150	0	70	196	70	196	8100	600	850	100	0	0	0	0	1200	375	1	0	0	0	0	3000	2000	42	2	-1	0	1	-1	-1	-1	-1	2	0	0	0	1	0
166	亡灵冰塔	121	马修斯	0	0	35	1	0	0	13484	0	0	360	1437	360	1437	10550	110	271	58	0	0	0	0	1200	375	1	12	5	0	2	3000	2000	48	2	4	8	1	-1	-1	-1	-1	2	0	0	0	1	0
167	亡灵冰塔	122	魔王小兵	0	0	31	0	0	0	2942	0	0	207	273	207	273	10197	0	234	0	0	0	0	0	1200	375	2	12	5	0	2	3000	2000	-1	2	4	7	1	-1	-1	-1	-1	2	0	1	0	1	0
168	血色冰封剧情副本3	463	魔王兵	1	0	35	0	0	0	15553	0	0	622	415	622	415	12169	19	469	2	0	0	0	0	3000	375	3	20	5	0	0	3000	2000	-1	2	4	8	1	-1	-1	-1	-1	2	0	1	0	1	2000
169	血色冰封剧情副本3	462	魔王幻象	0	2	35	1	0	72	38719	0	0	1374	917	1374	917	20397	64	550	7	0	0	0	0	2100	375	3	20	5	0	0	3000	2000	-1	2	4	8	1	-1	-1	-1	-1	2	1	1	0	3	3000
170	黄昏要塞—野怪	141	双锤巨魔	0	0	50	1	0	0	10147	0	0	807	1113	807	1113	11786	0	468	0	0	0	0	0	1200	375	2	12	5	1	2	3000	2000	-1	2	6	15	1	-1	-1	-1	-1	2	0	1	0	1	0
171	主城npc	12	莉莉丝	0	0	45	0	0	0	54246	11075	0	5390	8246	5390	8246	9145	1645	1895	1145	0	0	0	0	1200	375	1	12	5	0	2	3000	2000	44	2	6	0	0	-1	-1	-1	-1	2	0	1	0	1	0
172	血色冰封—NPC	115	惊慌的艾莉娜	0	0	1	0	0	0	600	150	0	70	196	70	196	8100	600	850	100	0	0	0	0	1200	375	1	0	0	0	0	3000	2000	49	2	-1	0	1	-1	-1	-1	-1	2	0	0	0	1	0
173	血色冰封-怪物	124	雪地猿	0	0	31	1	0	0	2942	0	0	207	273	207	273	10197	0	234	0	0	0	0	0	1200	375	2	12	5	1	2	3000	2000	-1	2	4	7	1	-1	-1	-1	-1	2	0	1	0	1	0
174	呼啸沙漠小怪	125	备用机器人	0	0	24	1	0	0	1698	0	0	111	142	111	142	10030	0	214	0	0	0	0	0	1200	375	2	12	5	1	2	3000	2000	-1	2	3	6	1	-1	-1	-1	-1	2	0	1	0	1	0
175	主城npc	123	菲尔沦	0	0	45	0	0	0	54246	11075	0	5390	8246	5390	8246	9145	1645	1895	1145	0	0	0	0	1200	375	1	12	5	0	2	3000	2000	46	2	6	0	0	-1	-1	-1	-1	2	0	0	0	1	0
176	战场求生临时NPC	123	菲尔沦	0	0	45	0	0	0	54246	11075	0	5390	8246	5390	8246	9145	1645	1895	1145	0	0	0	0	1200	375	1	12	5	0	2	3000	2000	5	2	6	0	0	-1	-1	-1	-1	2	0	0	0	1	0
177	血色冰封剧情副本2	96	僵尸剑士	1	0	27	1	0	0	6613	0	0	255	164	255	164	9177	12	301	1	0	0	0	0	1200	375	3	12	5	0	2	3000	2000	-1	2	3	6	1	-1	-1	-1	-1	2	0	1	0	1	0
178	血色冰封剧情副本3	36	黑伊尔	0	0	1	0	0	0	600	150	0	70	196	70	196	8100	600	850	100	0	0	0	0	1200	375	1	0	0	0	0	3000	2000	-1	2	-1	0	1	-1	-1	-1	-1	2	0	0	0	1	0
179	血色冰封剧情副本3	115	艾莉娜	0	0	1	0	0	0	600	150	0	70	196	70	196	8100	600	850	100	0	0	0	0	1200	375	1	0	0	0	0	3000	2000	-1	2	-1	0	1	-1	-1	-1	-1	2	0	0	0	1	0
180	血色冰封剧情副本3	35	阿里奥奈尔	0	0	1	0	0	0	600	150	0	70	196	70	196	8100	600	850	100	0	0	0	0	1200	375	1	0	0	0	0	3000	2000	-1	2	-1	0	1	-1	-1	-1	-1	2	0	0	0	1	0
181	血色冰封剧情副本3	121	马修斯	0	0	32	1	0	0	19670	4014	0	2070	2749	2070	2749	8450	950	1200	450	0	0	0	0	1200	375	1	12	5	0	2	3000	2000	-1	2	5	0	1	-1	-1	-1	-1	2	0	0	0	1	0
182	黄昏湖畔剧情副本npc	41	皮亚索拉	0	0	1	0	0	0	600	150	0	70	196	70	196	8100	600	850	100	0	0	0	0	1200	375	1	0	0	0	0	3000	2000	-1	0	-1	0	1	-1	-1	-1	-1	2	0	0	0	1	0
183	黄昏湖畔剧情副本1小怪	27	黄昏半兽人	0	0	38	1	0	0	17481	0	0	700	519	700	519	13383	23	554	3	0	0	0	0	1200	375	3	12	5	0	2	3000	2000	-1	2	4	9	1	-1	-1	-1	-1	2	0	1	0	1	0
184	黄昏湖畔剧情副本1boss	58	黄昏食人魔	0	2	38	0	0	0	54941	0	0	1550	1150	1550	1150	22246	76	645	9	0	0	0	0	1200	375	3	12	5	0	2	3000	2000	-1	2	4	9	1	-1	-1	-1	-1	2	1	1	0	1	0
185	黄昏湖畔剧情副本2镜头用假的怪	101	土著卫士	0	0	36	0	0	0	22171	4630	0	2367	3547	2367	3547	8610	1110	1360	610	0	0	0	0	1200	375	1	12	5	0	2	3000	2000	-1	2	4	0	1	-1	-1	-1	-1	2	0	1	0	1	0
186	黄昏湖畔剧情副本2镜头用假的怪	101	土著战士	0	0	36	0	0	0	22171	4630	0	2367	3547	2367	3547	8610	1110	1360	610	0	0	0	0	1200	375	1	12	5	0	2	3000	2000	-1	2	4	0	1	-1	-1	-1	-1	2	0	0	0	1	0
187	黄昏湖畔剧情副本2镜头用假的怪	101	土著斗士	0	0	36	0	0	0	22171	4630	0	2367	3547	2367	3547	8610	1110	1360	610	0	0	0	0	1200	375	1	12	5	0	0	3000	2000	-1	2	4	0	1	-1	-1	-1	-1	2	0	0	0	1	0
188	黄昏湖畔剧情副本2镜头用假的怪	101	土著精英	0	0	36	0	0	0	22171	4630	0	2367	3547	2367	3547	8610	1110	1360	610	0	0	0	0	1200	375	1	12	5	0	0	3000	2000	-1	2	4	0	1	-1	-1	-1	-1	2	0	0	0	1	0
189	黄昏湖畔剧情副本2镜头用假的怪	101	土著勇士	0	0	36	0	0	0	22171	4630	0	2367	3547	2367	3547	8610	1110	1360	610	0	0	0	0	1200	375	1	12	5	0	0	3000	2000	-1	2	4	0	1	-1	-1	-1	-1	2	0	0	0	1	0
190	黄昏湖畔剧情副本2镜头用假的怪	101	土著副手	0	0	36	0	0	0	22171	4630	0	2367	3547	2367	3547	8610	1110	1360	610	0	0	0	0	1200	375	1	12	5	0	0	3000	2000	-1	2	4	0	1	-1	-1	-1	-1	2	0	1	0	1	0
191	黄昏湖畔剧情副本2镜头用假的npc	45	琳	0	0	20	0	0	0	8296	1943	0	983	1239	983	1239	8280	780	1030	280	0	0	0	0	1200	375	1	12	10	0	0	3000	2000	-1	2	-1	0	1	-1	-1	-1	-1	2	0	1	0	1	0
192	黄昏湖畔剧情副本2真的boss	126	土著祭司	0	2	40	1	0	0	108627	0	0	3018	2110	3018	2110	23504	85	713	10	0	0	0	0	1200	375	3	12	5	0	0	3000	2000	-1	2	4	10	1	-1	-1	-1	-1	2	1	1	0	1	0
193	黄昏湖畔剧情副本2真的怪	101	土著士兵	0	1	40	0	0	0	30030	0	0	1324	926	1324	926	14207	26	616	3	0	0	0	0	1200	375	3	12	5	0	0	3000	2000	-1	2	4	10	1	-1	-1	-1	-1	2	0	1	0	1	0
194	黄昏湖畔剧情副本3真的怪	108	古代机器人	0	0	41	1	0	0	33869	0	0	1280	895	1280	895	14683	28	662	4	0	0	0	0	1200	375	3	12	5	0	0	3000	2000	-1	2	4	10	1	-1	-1	-1	-1	2	0	1	0	1	0
195	黄昏湖畔剧情副本3假的怪	145	罗塔号	0	2	41	0	0	0	54941	0	0	1550	1150	1550	1150	22246	76	645	9	0	0	0	0	1200	375	3	12	0	0	0	3000	2000	-1	2	4	9	1	-1	-1	-1	-1	2	0	1	0	1	0
196	黄昏之湖剧情副本1	127	蜥蜴人斥候	0	0	42	0	0	0	35567	0	0	1347	943	1347	943	15164	30	710	4	0	0	0	0	1200	375	3	12	5	0	0	3000	2000	-1	2	5	10	1	-1	-1	-1	-1	2	0	1	0	1	0
197	黄昏之湖剧情副本2	128	土著勇士	0	0	44	1	0	0	41229	0	0	1701	1102	1701	1102	16145	35	810	5	0	0	0	0	1200	375	3	12	5	0	0	3000	2000	-1	2	5	11	1	-1	-1	-1	-1	2	0	1	0	1	0
198	黄昏之湖剧情副本2	129	牛头卫士	0	2	44	0	0	0	169086	0	0	4630	3002	4630	3002	26484	115	930	16	0	0	0	0	1200	375	2	12	5	0	0	3000	2000	-1	2	5	11	1	-1	-1	-1	-1	2	0	0	0	2	0
199	黄昏之湖剧情副本3boss	71	要塞领主	0	2	45	0	0	0	257678	0	0	5333	3486	5333	3486	27252	123	988	17	0	0	0	0	1200	375	3	12	7	0	0	3000	2000	-1	2	5	11	1	-1	-1	-1	-1	2	1	1	0	3	0
200	黄昏之湖剧情副本3小怪	129	牛头卫士	0	1	45	1	0	0	64194	0	0	2440	1595	2440	1595	16644	37	862	5	0	0	0	0	1200	375	3	12	5	0	0	3000	2000	-1	2	5	11	1	-1	-1	-1	-1	2	0	1	0	2	0
201	黄昏之湖剧情副本3npc	51	佩特伦	0	0	99	0	0	0	542497	133730	0	64997	89168	64997	89168	17682	10182	10432	9682	0	0	0	0	1200	375	1	12	7	0	0	3000	2000	-1	2	-1	0	1	-1	-1	-1	-1	2	0	1	0	1	0
202	黄昏之湖剧情副本3npc	45	琳	0	0	99	0	0	0	542497	133730	0	64997	89168	64997	89168	17682	10182	10432	9682	0	0	0	0	1200	375	1	12	7	0	0	3000	2000	-1	2	-1	0	1	-1	-1	-1	-1	2	0	1	0	1	0
203	黄昏之湖剧情副本3npc	44	弗里德	0	0	99	0	0	0	542497	133730	0	64997	89168	64997	89168	17682	10182	10432	9682	0	0	0	0	1200	375	1	12	7	0	0	3000	2000	-1	2	-1	0	1	-1	-1	-1	-1	2	0	1	0	1	0
204	黄昏之湖剧情副本3npc	53	修尔克	0	0	99	0	0	0	542497	133730	0	64997	89168	64997	89168	17682	10182	10432	9682	0	0	0	0	1200	375	1	12	5	0	0	3000	2000	-1	2	-1	0	1	-1	-1	-1	-1	2	0	0	0	1	0
205	暮色雨林NPC	117	小猎犬	0	0	1	0	0	0	600	150	0	70	196	70	196	8100	600	850	100	0	0	0	0	1200	375	1	12	5	0	0	3000	2000	-1	2	-1	0	1	-1	-1	-1	-1	2	0	0	0	1	0
206	遗忘废墟npc	130	梅里娅	0	0	99	0	0	0	542497	133730	0	64997	89168	64997	89168	17682	10182	10432	9682	0	0	0	0	1200	375	1	12	5	0	0	3000	2000	50	2	-1	0	1	-1	-1	-1	-1	2	0	0	0	1	0
